Line,_Distance,BASE,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,IGRF,LAT,LONG,MAG_LEFT,MAGL,MAGL_IGRF,MAGL_NLBWF,MAGL_NLF,MAGL_NLF_fid,MAGL_NLF_Res,MAGL_RES,MAGL_RES_BASELINE,ORIG,ORIGL,RALT,TIME,UC50,X,Y
L2,,,,,,,,,,,,,,,,,,139.35144950811,-188.649919366206,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,139.510140720055,-188.653802901886,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,139.687430599296,-188.657686437566,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,139.86590911497,-188.661569973246,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.044387630645,-188.665453508925,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.222866146319,-188.669361234296,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.401344661994,-188.673270173069,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.579823177669,-188.677179111842,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.755861850314,-188.681088050615,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,140.931862337685,-188.684996989388,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.107862825056,-188.688905928161,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.283863312427,-188.692947177679,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.459863799798,-188.697014291691,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.635173522241,-188.701081405703,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.787559393238,-188.705148519715,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,141.939945264236,-188.709215633727,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.092331135234,-188.713282747739,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.244717006232,-188.717545732124,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.397102877229,-188.721884612785,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.55181737032,-188.726223493446,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.73570827206,-188.730562374107,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,142.9195991738,-188.734901254768,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.10349007554,-188.739240135429,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.28738097728,-188.743790391669,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.47127187902,-188.748478666192,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.653866380638,-188.753166940715,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.826824008752,-188.757855215237,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,143.999781636867,-188.76254348976,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.172739264982,-188.767231764283,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.345696893097,-188.772100228425,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.518654521211,-188.777156818733,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.688660329288,-188.78221340904,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.843534697675,-188.787269999348,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,144.998409066063,-188.792326589656,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.153283434451,-188.797383179963,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.308157802838,-188.802555032767,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.463032171226,-188.807920245746,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.623445586737,-188.813285458725,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.804963301425,-188.818650671703,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,145.986481016113,-188.824015884682,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,146.167998730801,-188.829381097661,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,146.349516445489,-188.834787287461,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,146.531034160177,-188.840311496775,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,146.710215446674,-188.845835706089,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,146.882482076024,-188.851359915402,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.054748705374,-188.856884124716,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.227015334725,-188.862408334029,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.399281964075,-188.867922089597,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.571548593425,-188.873372665299,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.739629498951,-188.878823241001,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,147.897813134312,-188.884273816703,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.055996769674,-188.889724392405,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.214180405036,-188.895174968107,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.372364040398,-188.900616202263,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.53054767576,-188.905710471297,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.689081823973,-188.910804740331,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,148.848290712116,-188.915899009365,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.007499600259,-188.920993278398,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.166708488402,-188.926087547432,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.325917376545,-188.931181816466,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.485126264688,-188.935690910413,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.652314120683,-188.940142458795,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,149.832165002305,-188.944594007177,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.012015883927,-188.949045555559,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.191866765549,-188.953497103941,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.371717647171,-188.957948652323,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.551568528793,-188.961685056717,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.728986053096,-188.965236728754,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,150.903193734843,-188.96878840079,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.077401416591,-188.972340072827,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.251609098338,-188.975891744864,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.425816780086,-188.979443416901,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.600024461834,-188.982232865293,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.763767236482,-188.984661905839,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,151.915983481134,-188.987090946386,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.068199725785,-188.989519986932,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.220415970437,-188.991949027479,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.372632215089,-188.994378068025,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.524848459741,-188.996060719826,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.694975971777,-188.997164518689,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,152.881602290933,-188.998268317553,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.068228610089,-188.999372116416,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.254854929245,-189.000475915279,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.441481248401,-189.001579714142,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.628107567557,-189.002003940419,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.805182917487,-189.001588997033,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,153.974910401308,-189.001174053647,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.144637885129,-189.00075911026,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.31436536895,-189.000344166874,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.484092852771,-188.999929223488,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.653820336592,-188.998953414045,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.815214615317,-188.996847614884,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,154.971277661515,-188.994741815723,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.127340707712,-188.992636016562,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.283403753909,-188.9905302174,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.439466800107,-188.988424418239,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.595529846304,-188.98592873419,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.769038271295,-188.98201752284,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,155.951755533114,-188.97810631149,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,156.134472794934,-188.97419510014,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,156.317190056753,-188.97028388879,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,156.499907318572,-188.966372677439,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,156.682624580391,-188.96227924231,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,156.856792460229,-188.95654945482,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.0272817929,-188.950819667329,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.19777112557,-188.945089879839,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.368260458241,-188.939360092349,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.538749790911,-188.933630304859,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.709239123582,-188.927900517368,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,157.870574876194,-188.920500408622,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.028758190546,-188.913073914909,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.186941504898,-188.905647421196,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.345124819249,-188.898220927483,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.503308133601,-188.89079443377,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.661491447953,-188.883367940057,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.820683042176,-188.874699439299,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,158.980145103262,-188.865843210387,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.139607164347,-188.856986981474,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.299069225432,-188.848130752562,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.458531286518,-188.83927452365,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.617993347603,-188.830418294737,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.796185212351,-188.820781718333,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,159.978127935156,-188.810889095962,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,160.160070657961,-188.80099647359,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,160.342013380766,-188.791103851219,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,160.523956103571,-188.781211228847,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,160.705898826376,-188.771318606476,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,160.8749395709,-188.761071310341,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.042184425835,-188.750622069063,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.209429280769,-188.740172827784,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.376674135703,-188.729723586505,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.543918990637,-188.719274345227,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.711163845572,-188.708825103948,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,161.86245007597,-188.698358229466,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.012395122093,-188.687875171898,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.162340168216,-188.67739211433,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.312285214338,-188.666909056763,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.462230260461,-188.656425999195,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.612175306584,-188.645942941627,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.798778717631,-188.635664134521,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,162.986627839948,-188.625684542476,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,163.174476962265,-188.615704950431,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,163.362326084582,-188.605725358386,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,163.550175206898,-188.595745766341,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,163.737810920704,-188.585766174296,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,163.907568882209,-188.576090196479,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.077326843715,-188.567157777434,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.24708480522,-188.558225358389,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.416842766726,-188.549292939344,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.586600728232,-188.540360520299,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.755186604541,-188.531428101254,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,164.904184045606,-188.522773852335,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.053181486671,-188.515438414392,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.202178927736,-188.50810297645,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.351176368801,-188.500767538508,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.500173809866,-188.493432100566,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.653234027205,-188.486096662624,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,165.842409823278,-188.478886079972,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.03158561935,-188.473687369988,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.220761415423,-188.468488660005,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.409937211495,-188.463289950021,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.599113007568,-188.458091240037,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.785103591928,-188.452892530054,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,166.952429893869,-188.44769382007,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.11975619581,-188.444958763865,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.287082497751,-188.442373508551,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.454408799692,-188.439788253237,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.621735101634,-188.437202997923,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.78674410809,-188.434617742608,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,167.941902346483,-188.432032487294,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.097060584875,-188.431876242058,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.252218823268,-188.432228373786,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.40737706166,-188.432580505515,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.562535300053,-188.432932637243,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.718895213541,-188.433284768971,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,168.879164746623,-188.4336369007,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.039434279706,-188.436128503022,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.199703812788,-188.439488987374,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.359973345871,-188.442849471725,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.520242878953,-188.446209956077,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.686478376681,-188.449570440429,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,169.868072974724,-188.45293092478,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.049667572767,-188.457930967454,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.23126217081,-188.464045046291,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.412856768853,-188.470159125127,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.594451366896,-188.476273203964,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.771392438563,-188.482387282801,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,170.938643078454,-188.488501361638,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.105893718345,-188.495652302827,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.273144358236,-188.503927985467,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.440394998127,-188.512203668108,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.607645638017,-188.520479350748,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.769073489374,-188.528755033388,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,171.920547860137,-188.537030716028,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.0720222309,-188.545778816329,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.223496601663,-188.555352632622,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.374970972426,-188.564926448916,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.526445343189,-188.574500265209,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.689534266605,-188.584074081503,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,172.869080308523,-188.593647897796,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.04862635044,-188.603294919688,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.228172392358,-188.613163719284,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.407718434276,-188.623032518879,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.587264476193,-188.632901318474,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.761758647559,-188.64277011807,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,173.930284210121,-188.652638917665,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,174.098809772683,-188.662417336781,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,174.267335335245,-188.671603589794,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,174.435860897808,-188.680789842807,,,,,,,,,
