x,y,region,horizon,host,REE_anom,F_LREE,F_HREE,F_HFSE,favourability
736706.9979933177,838498.7545108801,NI,S,Clastic/shale,0.7047790505501487,0.865469955623076,0.661456042857714,0.043097589253588135,0.7736377083916364
704129.902297086,816812.6009971325,NI,S,Caledonian granite,0.7094614865652686,0.8950945508335666,0.19925638667892695,0.2748570743213529,0.6069243993123575
731150.2319923601,845388.2993751201,NI,S,Clastic/shale,0.5566881178270235,0.617318994123056,0.010274657178267302,0.9164434494063087,0.22768160556510614
730662.280062868,834655.6148323655,NI,S,Caledonian granite,0.656116261436179,0.9546235957302203,0.055411186183184746,0.2351976971974573,0.7198656698516771
702253.3481992219,824624.9274512882,NI,S,Caledonian granite,0.8074000425938921,0.9536241154599608,0.12421540798784632,0.09047295406388678,0.7853516171590773
740713.134230061,838399.754547558,NI,S,Clastic/shale,0.6832864601146346,0.97993043617319,0.5896134010314636,0.03462199656178787,0.6488625914524447
739056.497021589,839494.5274334555,NI,S,Clastic/shale,0.6478472369050085,0.9774917043137569,0.26610162715387997,0.07316195578299284,0.7200255866949187
708741.9409133632,822905.2635305347,NI,S,Caledonian granite,0.8633255659292294,0.5882141286531004,0.5034182225242874,0.008635509535041778,0.8380042377963459
732480.9102344941,838801.7116917563,NI,S,Caledonian granite,0.5698813489148382,0.8853796026066445,0.039419501859033305,0.37460520529324753,0.5682245232479111
734054.5918853472,842702.8626376108,NI,S,Clastic/shale,0.8614963165603429,0.9758925358813417,0.23651701115419982,0.095670251469236,0.5875744612801344
707574.2084246015,825893.6257591246,NI,S,Caledonian granite,0.4747137439190445,0.8061408067804742,0.11014272578259306,0.3380242274017511,0.5044976612161676
705631.5946162202,819801.9488203749,NI,S,Caledonian granite,0.5684638216867672,0.8450005996881621,0.34777915483948346,0.01683124775116939,0.61879822492304
732750.8389129326,836327.2434978753,NI,S,Clastic/shale,0.541533247280796,0.9257586055251269,0.031583576540199096,0.3113980730020389,0.6146004077879502
708563.9856706548,824111.0046443124,NI,S,Clastic/shale,0.6044034450608692,0.8735057769959621,0.16543397433334667,0.15260064766321513,0.6748890576900012
730194.3927161926,836881.137726038,NI,S,Caledonian granite,0.4677773422785311,0.942349978011434,0.1242553871986567,0.05053372246431855,0.4946227961460041
701402.4948433551,817725.4187920981,NI,S,Caledonian granite,0.7515487835302592,0.9558229720545316,0.1390077159876864,0.21700715627873507,0.7038340063167153
732645.8501910738,834193.7038279356,NI,S,Clastic/shale,0.6765304964052455,0.9156838444009116,0.12645424379322753,0.2800943509375125,0.7546076040458961
735739.2111557532,839368.5722123776,NI,S,Clastic/shale,0.6802600370085481,0.9366729300763603,0.4121057050333826,0.15515931715507936,0.6862031743493383
735483.2883014515,843505.682036164,NI,S,Clastic/shale,0.7301577595420575,0.8102986447047535,0.3059209211210171,0.2676608163754847,0.49246391876224366
710775.5022180051,822809.2734036519,NI,S,Caledonian granite,0.5522695552012951,0.886898812617439,0.16327509694958622,0.2060928317275017,0.6120817175068964
735715.2058074262,837389.9987176544,NI,S,Clastic/shale,0.6754693711434114,0.814256586574981,0.1104225802582657,0.33554551633150764,0.7266621356894415
730260.4277558218,846146.140793458,NI,S,Clastic/shale,0.65368557511675,0.7082716987166673,0.09223203933954344,0.5676248350857555,0.30052372766161595
734703.4204547864,836756.1406913174,NI,S,Clastic/shale,0.620306505955194,0.890496941590373,0.06892415943709271,0.3632111302122896,0.6721704713548955
705535.6470120802,825766.6639582869,NI,S,Caledonian granite,0.5283441069553482,0.8436413065206093,0.09471075040978691,0.30863950745612284,0.47095510334625995
710301.6139956381,824626.8842353427,NI,S,Caledonian granite,0.7190369631967345,0.8498780634070283,0.14036700915523928,0.13401031463638907,0.7238236117219046
733225.7413292252,837220.0485760951,NI,S,Clastic/shale,0.5467143263302269,0.8851797065525927,0.029424699156438652,0.5029784512053732,0.6259944828689081
733123.7771653252,839827.4872221407,NI,S,Caledonian granite,0.6814349697776013,0.9872066525406789,0.026066445448366848,0.15967696797665215,0.6225962499500259
733078.8043953036,843125.7766887043,NI,S,Caledonian granite,0.9010839751602568,0.9149642186063247,0.09890856754487666,0.3425818574341343,0.5506736497021549
732238.9274546234,832234.1282741713,NI,S,Clastic/shale,0.6267453851372298,0.9398712669411906,0.1461240155119338,0.2834526046455843,0.5987286610962299
701733.4309947551,819128.1147572009,NI,S,Other,0.8404742694890477,0.7562467516891217,0.5479950425778595,0.1234957821932595,0.7877903490185104
702455.2727802598,818625.2192905849,NI,S,A-type granite,0.8274539253567262,0.8743053612121696,0.6991164594410907,0.1408867388957742,0.7451325310838364
708676.9414782838,820377.808532364,NI,S,Caledonian granite,0.591168496844444,0.9772118498380842,0.011553991924199416,0.28805021388877783,0.5685443569343941
704224.889800033,818311.2775337228,NI,S,A-type granite,0.8793786134366963,0.7283412625434774,0.7936273137968256,0.02694598808619518,0.7708791428457202
736436.026059067,832795.9848842142,NI,S,Clastic/shale,0.5884518499013534,0.9766921200975492,0.1446048055011394,0.11909806900411786,0.5505936912805341
700239.7508323048,818749.2043537936,NI,S,Caledonian granite,0.7440012140652469,0.9949226402270819,0.07284212209650981,0.12773357853915965,0.7578059409107264
701363.5332764648,823373.2019249287,NI,S,A-type granite,0.6568726585309739,0.7402550673649703,0.06612561468036621,0.5182904889457483,0.6337904289769319
739493.3725824805,833795.7531842231,NI,S,Clastic/shale,0.48478633225128703,0.9508655499140447,0.3145964098668692,0.0668852196857634,0.31963379042897694
735278.3430377992,845494.2545934682,NI,S,Clastic/shale,0.6974861100241645,0.950265861751889,0.44948626714108664,0.07616039659377125,0.37012753368248513
711195.4168986761,823780.0619699517,NI,S,Caledonian granite,0.5812501360184492,0.6094430895934114,0.5803382241234558,0.37212649422300403,0.6086035261663935
731563.0793578787,833413.8776343804,NI,S,Clastic/shale,0.6263833226416228,0.9768520369407908,0.023547755167312997,0.37800343821212967,0.6402670611282133
739198.446652944,835774.3283734833,NI,S,Clastic/shale,0.7049235327698891,0.9396713708871387,0.1384480070363411,0.1584775916523408,0.5632271218966137
734375.4988286651,838206.8298148892,NI,S,Clastic/shale,0.6612285373696547,0.878463199136449,0.028705073361851838,0.44069084076280335,0.7150681645544317
708991.8786942782,821332.6011039794,NI,S,Caledonian granite,0.7739536692216757,0.8749450285851357,0.14696357893895173,0.026746092032143287,0.7525286850837565
731593.1281308554,843803.6385102764,NI,S,Caledonian granite,0.7590374717195725,0.976132411146204,0.17055131331707513,0.2423139967217047,0.3944348938551953
738657.5541028222,834062.7001008393,NI,S,Clastic/shale,0.6370074264511913,0.8838603925958501,0.06228761044256986,0.20245472354375724,0.4612801343301483
707071.283812282,819691.9648662732,NI,S,Caledonian granite,0.42712654546383944,0.9852076920001599,0.041938192140087156,0.1752688601926998,0.4912645424379323
735197.3408520937,841801.0509001579,NI,S,Clastic/shale,0.7755408886231215,0.8563546955583097,0.0831567584855875,0.37992244033102784,0.6202774557230241
732090.0263928372,844806.4197718047,NI,S,Caledonian granite,0.1583618845966871,0.9196018070603287,0.03394234997801143,0.010394594810698437,0.053772038539959224
731484.1294156425,839628.5388121302,NI,S,Caledonian granite,0.4351461379816308,0.797465318034622,0.08323671690720826,0.23275896533802423,0.38923759644984607
704533.8675034948,826637.4816271182,NI,S,Caledonian granite,0.5209264534252892,0.8276096429856474,0.05980889937232639,0.25698636708911365,0.4576020469355935
737570.7864864515,833725.7784837661,NI,S,Clastic/shale,0.6575844944204452,0.9058489585415583,0.08735457562067725,0.1675928517171071,0.5393995122536281
704828.7816565948,822444.3836552922,NI,S,Caledonian granite,0.693957253382878,0.9674969016111622,0.05952904489665374,0.2311597969056091,0.7638428017430936
702622.2578446962,822582.3656537322,NI,S,Other,0.6239999719435675,0.4681165793787231,0.8434414104665574,0.4970615280054372,0.6197177467716787
740501.160093052,834673.5586618349,NI,S,Clastic/shale,0.38842596495991794,0.9554231799464279,0.37116699316355495,0.08139767320993084,0.2620637268620317
739966.28740876,836942.0726452807,NI,S,Clastic/shale,0.588851885865472,0.9449886059249191,0.2126494223004038,0.1078239315555911,0.5192899692160077
733336.6988988788,833736.7986171561,NI,S,Clastic/shale,0.5690481773623888,0.9605005397193459,0.07711989765322033,0.2070523327869508,0.6604565625874546
736321.0713650247,836658.1532076489,NI,S,Clastic/shale,0.7064604511676112,0.9326750089953224,0.15531923399832087,0.14880262263622915,0.7001958981329709
702389.3272149736,826188.5897649265,NI,S,Caledonian granite,0.7101838760451442,0.929676568184544,0.04557630032383161,0.32894894654779516,0.6498620717227042
732266.9650114446,840433.3612131764,NI,S,Caledonian granite,0.7070776830729057,0.950905529124855,0.043977131891416464,0.1573181945388398,0.5836964778315276
734722.4381273394,840850.2583183817,NI,S,Clastic/shale,0.8252237980905388,0.9104065885739415,0.07076320313437012,0.3581737496501819,0.6970775196897613
739097.4761395236,837228.0156438749,NI,S,Clastic/shale,0.5929792501063286,0.9658577539679367,0.34198216927197855,0.05976892016151601,0.5594290968696278
738190.6673058269,836432.1919627641,NI,S,Clastic/shale,0.648387251166708,0.9247191460440571,0.12449526246351897,0.19533842401950985,0.5895734218206533
734530.5004811941,844798.408522658,NI,S,Clastic/shale,0.9094292264721471,0.8900171910606485,0.7460120737216648,0.05872946068044617,0.4861072242433934
757336.6116265873,849573.2582883111,NI,S,Clastic/shale,0.583231951847091,0.9854875464758326,0.3303482189261584,0.028785031783472595,0.47531283732459123
706344.4774652622,826657.4676927619,NI,S,Caledonian granite,0.43790537641475397,0.8344460880342222,0.06608563546955583,0.3204733538559949,0.43433414624395317
703041.1842132707,825710.6892844787,NI,S,Caledonian granite,0.618583096354965,0.9286770879142846,0.06048854595610283,0.08419621796665734,0.6142006156798465
702328.289475532,816619.6521569631,NI,S,Caledonian granite,0.7875333500422841,0.9659776916003678,0.23307879902450726,0.1797465318034622,0.6398272898092991
721266.7658893801,921384.9751554101,NI,S,Volcanic,0.17881650713654273,0.05840962699396314,0.9593011633950346,0.8414824291368488,0.13688881781473633
716623.7401932417,916474.0580898538,NI,S,Volcanic,0.39828921579436866,0.0848358853396234,0.9921240954703554,0.6045256466637349,0.29024907048334864
727635.4039757524,923325.5231130794,NI,S,Volcanic,0.011788000167762094,0.41414464478471197,0.6183984328149362,0.4467277015951705,0.0018790229080877944
718785.2762565669,916813.9733467874,NI,S,Volcanic,0.024034813084347864,0.5632671011074242,0.3139167632830928,0.45080558109782914,0.007476112421540799
712771.5366487759,910160.4390869507,NI,S,Volcanic,0.3865013837730339,0.0943509375124935,0.9901651141406469,0.5032583056810459,0.2141286531003878
714620.1307484743,908734.7364812475,NI,S,Volcanic,0.40965669135584676,0.048174949026506216,0.9982409147243433,0.4757526086435054,0.2086914804301763
722840.3782883446,912261.9326905317,NI,S,Volcanic,0.3790818986479635,0.15348019030104346,0.9744133050813577,0.5364410506536601,0.2644225002998441
711551.8282179742,915568.2802435228,NI,S,Volcanic,0.38092620072523,0.12301603166353496,0.9893255507136289,0.6433054811498021,0.22188461999760126
719136.1840535927,913694.6436592866,NI,S,Volcanic,0.013705103642815481,0.5469955623076,0.4981809459081278,0.4572422340383001,0.0011194179026906008
728405.2138496075,918767.5012122402,NI,S,Clastic/shale,0.6292659397168154,0.7757566065645864,0.9030504137848319,0.11198176947987047,0.44520849158437614
724333.1094981495,922194.7843410483,NI,S,Volcanic,0.07308525898225003,0.0349418302482709,0.9760924319353936,0.6632151281333707,0.03518170551313317
724825.963533945,914720.3923580395,NI,S,Volcanic,0.2559393677915327,0.14884260184703954,0.9793307480110343,0.6577379762523488,0.17510894334945828
709586.2715277537,919290.488603685,NI,S,Volcanic,0.35623022507936636,0.1833046815655859,0.9868868188541958,0.4700755607084316,0.27021948586734895
711854.7502990321,913189.7911696273,NI,S,Volcanic,0.38085523092245466,0.18342461919801703,0.9954423699676168,0.5087754367728781,0.2597449326350298
719285.1719747083,917458.8317290042,NI,S,Volcanic,0.025620265747261214,0.5148122976052453,0.638547955063367,0.3834006316715308,0.008675488745852156
719418.1096018023,911118.1973553434,NI,S,Volcanic,0.2853863759885749,0.08967336984767921,0.9930436173189942,0.6912005757006356,0.16991164594410907
712350.6501307114,914446.5177228306,NI,S,Volcanic,0.10522238301824854,0.06760484548035021,0.9992403949946028,0.04517650821572782,0.049574221404869466
713373.4364346808,915703.2414753856,NI,S,Volcanic,0.015686919471457166,0.25574701155399193,0.8208131771478832,0.5088953744053092,0.0041578379242793746
727066.5046889959,919216.4116001533,NI,S,Volcanic,0.21566824801175255,0.023907568064606404,0.969056090832767,0.9168832207252229,0.10998280893935154
712149.7144700474,918403.6660736518,NI,S,Volcanic,0.4966120176365425,0.030464158637508496,0.9952024947027546,0.8777035941310518,0.30072362371566785
723751.2316454008,921587.9182080949,NI,S,Volcanic,0.05713205322016982,0.13081197777155879,0.9977611641946188,0.15743813217127095,0.025946507815935712
720414.9236708111,916542.0232813045,NI,S,Volcanic,0.016592892421693366,0.6145204493663295,0.6259944828689081,0.4256186782872906,0.0038779834486067245
725230.8907750483,917443.8033410377,NI,S,Volcanic,0.23936061528332844,0.037500499740135126,0.9114460480550114,0.9483068804221805,0.13197137488505978
719672.0994055935,919489.3921107661,NI,S,Volcanic,0.0731389229145195,0.07484108263702874,0.7626434254187823,0.9279574621196978,0.03394234997801143
715226.0036727022,909387.5925758474,NI,S,Volcanic,0.35376308341345514,0.0480150321832647,0.9937632431135809,0.6396273937552472,0.1724703154359733
719503.1574961363,923566.5144435486,NI,S,Volcanic,0.0335960633270192,0.8041018670291449,0.6538999720145524,0.24891056650541718,0.013872786151201376
723453.253396792,913608.6392302752,NI,S,Volcanic,0.25104850707351184,0.0995882141286531,0.9988006236756887,0.34298164954223803,0.1567984647983049
720678.8968062676,922183.8061448368,NI,S,Volcanic,0.035998509453984834,0.6455842961659937,0.27229840482948864,0.5569503857993843,0.017071123016031663
716344.7696411455,910709.3018123502,NI,S,Volcanic,0.35658615983874475,0.05093351457242234,0.991964178627114,0.7484108263702874,0.16943189541438453
713724.4459937689,931721.787834946,NI,S,Metasediment,0.050704795358351505,0.9843281493623316,0.4551633150761604,0.023547755167312997,0.01926997961060249
728428.2389606335,924418.2834196109,NI,S,Volcanic,0.2835000168867055,0.10714428497181466,0.9407907887898292,0.873705673050014,0.16391476432255228
716430.7613542972,912634.8864128131,NI,S,Volcanic,0.25841279092754904,0.19202014952224844,0.995362411545996,0.40243073601727103,0.12225642665813777
724125.1457857314,920593.1305827498,NI,S,Volcanic,0.019731441570725917,0.41270539319553834,0.4936233158757446,0.45876144404909447,0.006196777675608683
720477.8871065932,912218.9545177573,NI,S,Volcanic,0.2198154631393966,0.07672010554511655,0.9893655299244393,0.7297005557110303,0.11741894215008196
709427.297467247,917726.8263983987,NI,S,Volcanic,0.3901233202712385,0.2015751809059289,0.9690960700435773,0.5038579938432015,0.2788949746132011
721253.746791501,917267.8624101885,NI,S,Volcanic,0.17907045628358634,0.04445688242114101,0.9900851557190261,0.7536081237756367,0.10922320393395435
715163.0393760456,913549.6960231415,NI,S,Volcanic,0.3817819038989361,0.027865509934833887,0.9172030544117059,0.9881261743893176,0.24819094071083037
712268.6788041457,916517.0719788527,NI,S,Volcanic,0.22450957332075408,0.09962819333946347,0.9673369847679206,0.742453923959541,0.1175388797825131
725190.8797720346,913755.5983189301,NI,S,Volcanic,0.07023331421748663,0.2759764922240435,0.8208931355695038,0.6095630272258425,0.03370247471314916
722750.4070625763,914026.5529132483,NI,S,Volcanic,0.11364307802892609,0.11262143685283653,0.9682565066165594,0.6450645664254587,0.05061368088593931
723245.3062138865,915114.315880378,NI,S,Volcanic,0.070674364698359,0.1536001279334746,0.3437812337584456,0.9508255707032344,0.024947027545676247
720286.9408653658,914590.4445041491,NI,S,Volcanic,0.014934638360993183,0.5459161236157198,0.6726102426738096,0.4022308399632191,0.0014792307999840083
726093.6871164795,914107.5176815361,NI,S,Volcanic,0.19636483278005953,0.14420501339303562,0.9711350097949066,0.44288969735737416,0.1511214168632311
718725.2568543374,910735.2835539731,NI,S,Volcanic,0.3039507324242185,0.07004357733978331,0.9835685443569344,0.5718626314316555,0.18790229080877943
710330.0970938576,916627.0585851434,NI,S,Volcanic,0.3145947940136605,0.06860432575060968,0.9741734298164955,0.6441050653660096,0.21252948466797267
717334.5510119579,909701.5137163107,NI,S,Volcanic,0.32654355657846235,0.049614200615679845,0.9929636588973734,0.7148682685003798,0.19074081477631633
713115.4595127983,909590.5600611112,NI,S,Volcanic,0.3838706128134976,0.057969855675048976,0.9873665693839203,0.739495462359573,0.20989085675448765
718401.3450112151,914187.5413536429,NI,S,Volcanic,0.016819385659252416,0.4637188661895814,0.7600447767161076,0.4136648942549874,0.002198856594570823
717682.5169996761,917402.8523153829,NI,S,Volcanic,0.28601260973295894,0.10642465917722785,0.9933634510054772,0.6473034022308399,0.21644744732738977
724464.0283120319,912237.9292262925,NI,S,Other,0.38031468699950916,0.4300563706872426,0.9188422020549314,0.47519289969216005,0.2734977811538
727176.4618812896,915624.1850967022,NI,S,Carbonate,0.4068952862359034,0.42150081957382163,0.949106464638388,0.4493263502978451,0.36425058969335944
728425.1966684393,916348.0224745108,NI,S,Clastic/shale,0.554548201119077,0.7678407228241314,0.5585895334426099,0.31659537040738817,0.5630272258425618
715181.0252805427,911628.110007691,NI,S,Volcanic,0.2766098867408904,0.06972374365330028,0.9974413305081358,0.576979970415384,0.13313077199856074
729198.0491155027,919913.2500991421,NI,S,Clastic/shale,0.6216560323659773,0.7784352136888818,0.6922400351817055,0.2822132491104626,0.3819214008715468
718183.3816055516,912237.9626249364,NI,S,Volcanic,0.3084582853455441,0.039979210810378606,0.9983208731459641,0.6273937552472714,0.13520969096070043
709108.3539148599,915418.3255479828,NI,S,Volcanic,0.33284492200912313,0.05005397193459401,0.9976412265621877,0.5675048974533242,0.18826210370607285
721218.7899388955,923962.4200060718,NI,S,Volcanic,0.23268759700547548,0.042817734777915485,0.9952424739135649,0.8517570863151162,0.171910606484628
722710.4297614325,916673.9826358211,NI,S,Volcanic,0.04699192407122279,0.19589813297085515,0.8034621996561788,0.4093871186982769,0.016151601167392955
717564.5114757812,911584.1068148762,NI,S,Volcanic,0.29866051433301766,0.10082756966377483,0.9966417462919281,0.5932515092152081,0.13253108383640508
721404.6920401823,913089.7619390014,NI,S,Volcanic,0.0568990815409765,0.11498021029064887,0.9993603326270339,0.07400151921001079,0.020709231199776117
727589.3839165475,917692.7371513916,NI,S,Carbonate,0.54538945138673,0.8497981049854076,0.36556990365010195,0.2519090073161956,0.47859113261104225
716617.6998835743,908650.7439583415,NI,S,Volcanic,0.32542910007407566,0.10398592731779474,0.9967217047135489,0.373285891336505,0.18390436972774157
723332.2986028385,917206.8644982822,NI,S,Volcanic,0.01797611897964328,0.4594011114220605,0.5577499700155919,0.3371047055531124,0.004117858713468996
712820.5382076469,912438.9478327542,NI,S,Volcanic,0.32656782371105797,0.09115260064766322,0.9961619957622037,0.6449046495822173,0.22304401711110222
714735.1167505174,910761.2991670956,NI,S,Volcanic,0.3208974037278832,0.13668892176068445,0.9879262783352657,0.596090033182745,0.14876264342541878
726147.7012795071,918956.4725020127,NI,S,Volcanic,0.19075912515047302,0.11757885899332347,0.9946427857514093,0.4186622956062847,0.09726941990165114
710626.043890134,918613.6289303773,NI,S,Volcanic,0.3789282068081912,0.09942829728541158,0.9877663614920241,0.5256066845240475,0.26298324871067047
726025.7150406992,916602.9802999105,NI,S,Volcanic,0.1496935603425402,0.12677407747971056,0.9847279414704354,0.5487146683724463,0.07899892056130813
719524.1094500223,915383.2777150881,NI,S,Volcanic,0.029535363139353368,0.7314996201974973,0.2732978850997481,0.34989805301243354,0.0073161955782992845
718818.299886114,922593.7277082929,NI,S,Volcanic,0.01276677451578513,0.40798784631991364,0.8951745092551873,0.1797065525926518,0.002438731859433095
715602.9541804113,915353.3050270893,NI,S,Volcanic,0.2674772321330129,0.0702434733938352,0.9968016631351697,0.5536321113021229,0.1946987566465438
713093.485084893,913508.7158585582,NI,S,Volcanic,0.3596680856783875,0.05293247511294127,0.9956022868108584,0.6896014072682205,0.26578179346739694
711730.8007560609,917655.8294504497,NI,S,Volcanic,0.3356550739793836,0.04201815056170791,0.9910446567784752,0.5050973493783233,0.2228841002678607
727535.4177410802,921863.8386186593,NI,S,Volcanic,0.35110987691633483,0.049334346140007194,0.9922040538919762,0.6458241714308559,0.1982169271978571
723122.3569029773,919662.3364913501,NI,S,Volcanic,0.022497894686625743,0.8110182704993404,0.3675288849798105,0.0687642425938512,0.007955862951265342
724796.9887308353,918282.6248935243,NI,S,Volcanic,0.024592957134046953,0.6911206172790149,0.4777515691840243,0.22052532683004838,0.005757006356694519
710476.0562234765,914855.4395718796,NI,S,Volcanic,0.33997124624030595,0.1272538280094351,0.9864470475352817,0.47767161076240355,0.1846239955223284
720501.9156597332,918559.5880581972,NI,S,Volcanic,0.00953115683637013,0.6740494942629832,0.5872546275936513,0.08699476272338384,0.0015591892216047655
724734.9908863858,916177.0789430322,NI,S,Volcanic,0.08963879312949853,0.03522168472394355,0.9773717666813257,0.7312997241434455,0.03490185103746052
722605.4612246557,918336.624915087,NI,S,Volcanic,0.06345768578342614,0.1100627673609723,0.9787310598488785,0.4650381801463239,0.025226882021348897
725520.8160376982,915138.2986076366,NI,S,Volcanic,0.240272655917498,0.12165673849598209,0.9537840323032023,0.7281413664894255,0.16695318434414105
717774.4758335914,913388.7168249965,NI,S,Volcanic,0.3117526209584145,0.0988286091232559,0.9937232639027705,0.6499820093551353,0.1448047015551913
716789.6960327282,914894.3976053158,NI,S,Volcanic,0.028710280631102543,0.5585495542317994,0.5180106344700756,0.16811258145764202,0.008795426378283292
718241.435307703,924685.2800756905,NI,S,Volcanic,0.01948877024476979,0.6365889737336585,0.7244232998840603,0.09642985647463319,0.00687642425938512
717516.5437319002,915705.2190174771,NI,S,Volcanic,0.2026419310781246,0.10870347419341943,0.9632191260544517,0.5777395754207812,0.11434054291768281
720761.8899285675,924252.3599583209,NI,S,Volcanic,0.22264613738110783,0.2555870947107504,0.9859273177947467,0.46519809698956543,0.16887218646303923
713432.4026896738,911747.0936662173,NI,S,Volcanic,0.33400773742599815,0.03234318154559629,0.9983608523567745,0.7142286011274137,0.2044137048734658
714492.1800125943,912813.858155164,NI,S,Volcanic,0.2517521302110559,0.07216247551273337,0.997041538400032,0.7336584975812578,0.16099628193339463
725316.8812531003,919136.438141633,NI,S,Volcanic,0.06244655525860897,0.06828449206412665,0.9812097709191221,0.3798424819094071,0.01978970935113741
720956.8000837659,915258.2970268979,NI,S,Volcanic,0.042017161889122225,0.6393475392795747,0.7745972094510855,0.06292727781553592,0.012113700875544716
710515.5439841796,820129.8521901169,NI,S,A-type granite,0.741147516974502,0.3816815256066845,0.09159237196657738,0.7006756486626954,0.7861112221644745
695174.324938992,909521.6702718061,NI,S,Volcanic,0.3308277389815928,0.3492583856394675,0.9636988765841762,0.017790748810618477,0.2509894854675569
703615.0365597728,821197.6587734364,NI,S,Other,0.8004817815507914,0.6510214688362052,0.7641626354295766,0.09638987726382281,0.7752368768240515
709039.8493554627,817759.370864943,NI,S,A-type granite,0.6698777998241765,0.9989605405189301,0.9804901451245353,3.9979210810378605e-05,0.6593371446847639
707646.5301404699,889322.9566308282,NI,S,Volcanic,0.36551982516038406,0.51109423099988,0.9220405389197617,0.3852396753688082,0.3165553911965778
693672.6484592973,909512.6801884117,NI,S,Volcanic,0.023678895139612216,0.40131131811458043,0.697037540478951,0.3472194458881382,0.007915883740454963
702393.6684766439,890541.7219201503,NI,S,Volcanic,0.36726820090192785,0.26914004717546874,0.9936033262703394,0.4418902170871147,0.23847599248390836
705189.0490220041,887321.4010172121,NI,S,Volcanic,0.3655408386596116,0.44197017550873546,0.9579818494382921,0.3808019829688562,0.3169951625154919
687222.0398582941,909790.6545588011,NI,S,Volcanic,0.3184948507078316,0.31467636828849,0.9974013512973254,0.2301603166353496,0.1287730380202295
694127.546345372,908741.8438788529,NI,S,Volcanic,0.34617083143748234,0.381521608763443,0.9584615999680166,0.31847439331547595,0.2900091952184864
701478.8392821988,885591.7934598424,NI,S,Volcanic,0.363524931142837,0.524287370567305,0.7053532163275097,0.4681565585895334,0.2822132491104626
694204.5190323768,906723.2784511554,NI,S,Volcanic,0.4439997319745949,0.47675208891376486,0.8782233238715867,0.46891616359493066,0.37788350057969855
705176.6694432454,815439.8912438654,NI,S,Caledonian granite,0.7643456514523455,0.9857274217406948,0.08335665453963939,0.1972974053492184,0.6854435693439411
716737.1931685284,818212.2323509139,NI,S,Clastic/shale,0.8405556127253409,0.9422300403790029,0.5631071842641826,0.07604045896134011,0.7216647343381442
706032.5115033739,820417.8139722076,NI,S,Caledonian granite,0.6803995721201885,0.9785311637948267,0.06208771438851797,0.20629272778155358,0.7539279574621197
707296.2556787028,823517.1393605699,NI,S,Caledonian granite,0.4463746056906228,0.8345260464558429,0.0269060088753848,0.38835805381201777,0.45956102826530204
706234.4488440056,816817.5887316149,NI,S,A-type granite,0.8751148307983336,0.7229440690840763,0.7413345060568505,0.04753528165354016,0.836644944628793
695631.2360413786,911319.2804774093,NI,S,Volcanic,0.3516345273987638,0.44296965577899494,0.8751049454283772,0.48434813896773676,0.2485107743973134
704760.1472496332,888414.1678133833,NI,S,Volcanic,0.42957879055733866,0.36560988286091234,0.8541958181745493,0.730620077559669,0.3439011713908767
701740.8262678543,893762.0314370829,NI,S,Volcanic,0.2582688275596414,0.09451085435573502,0.9587414544436893,0.8307680006396674,0.15879742533882382
688340.7931997755,908736.875694836,NI,S,Volcanic,0.35309988868226105,0.3394634789909247,0.9678167352976452,0.37016751289329547,0.13413025226882022
705378.9962333192,885090.8806701136,NI,S,Volcanic,0.3876885347821214,0.2021348898572742,0.9723743653300284,0.5568304481669532,0.25066965178107387
705275.6580831908,817314.486750474,NI,S,A-type granite,0.8488125883639502,0.9303162355575101,0.18382441130612082,0.041658337664414506,0.7783152760564507
692329.9221795577,906577.3198646621,NI,S,Volcanic,0.10790385492979622,0.25462759365130133,0.9607004357733978,0.12937272618238516,0.05153320273457802
702038.3729013889,820559.8046123591,NI,S,Other,0.6533634738206343,0.7169072082517091,0.042977651621157,0.1433254707552073,0.5816975172910087
699531.3976793934,911697.178318494,NI,S,Volcanic,0.36584000958722884,0.40183104785511536,0.9667772758165754,0.4824291368488386,0.1186582976852037
690521.3101794305,906256.3986298329,NI,S,Volcanic,0.2950076268817327,0.40043177547675207,0.9683764442489905,0.3180346219965618,0.15052172870107544
707523.1974468841,821762.5162681136,NI,S,Caledonian granite,0.5372217867229756,0.9722144484867868,0.04181825450765602,0.23139967217047136,0.5260864350537721
687806.9022303028,907606.1221979348,NI,S,Volcanic,0.277043684105517,0.6580178307280214,0.9824091472434334,0.12677407747971056,0.08499580218286491
703291.479300634,891346.5437141947,NI,S,Volcanic,0.40522310965102354,0.2307200255866949,0.9992004157837924,0.10502538679886458,0.2305601087434534
701171.9142669807,887256.4363714701,NI,S,Volcanic,0.2905847440938688,0.925238875784592,0.977931475632671,0.011314116659337145,0.2641426458241714
703215.5078748972,893642.0494534083,NI,S,Volcanic,0.4014361770689493,0.08455603086395075,0.9935233678487186,0.4129052892495902,0.2002958461599968
703474.0374682391,815655.8537586309,NI,S,Caledonian granite,0.7920128056956095,0.8118178547155479,0.7925878543157558,0.051333306680526124,0.6420661256146803
699396.3205251241,891707.4866385236,NI,S,Volcanic,0.3086637578776001,0.7604845480350217,0.9375524727141886,0.14472474313357053,0.3004437692399952
701553.481255186,821287.6503430046,NI,S,A-type granite,0.5438029189835443,0.9713349058489585,0.0073161955782992845,0.3628113381041858,0.5132131291728301
702532.616488146,886394.6148552395,NI,S,Volcanic,0.3444041661688331,0.7063526965977691,0.973293887178667,0.09131251749090473,0.26818054611601966
