Line,BALT,D_KAL,D_THO,D_TOT_CPS,D_TOT_NGY,D_URA,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,LAT,LONG,RALT,TIME,TOUT,X,Y
L2,284,0.42,3.68,1028.1,24.11,1.02,20050801,213,345,114.2,21345536,48,175.1,54.45952,-8.179825,59.9,123856,14.8,188388,356796
L2,291,0.68,1.81,1072.53,24.66,0.56,20050801,213,345,115.1,21345535,48,177.3,54.458991,-8.179545,61.2,123855,14.8,188406,356737
L2,297,0.47,3.23,1032.61,23.83,0.55,20050801,213,345,115.9,21345534,48,178.2,54.458461,-8.179296,61.2,123854,14.9,188422,356678
L2,288,0.31,2.75,990.26,23.16,0.52,20050801,213,345,115.9,21345533,48,178.2,54.457931,-8.179047,61.2,123853,14.8,188438,356619
L2,293,0.41,2.51,1060.67,23.39,0.49,20050801,213,345,115.6,21345532,48,177.6,54.457402,-8.178829,61,123852,14.8,188452,356560
L2,285,0.32,2.39,979.24,23.01,0.64,20050801,213,345,115.7,21345531,48,176.8,54.456881,-8.178595,60.1,123851,14.8,188467,356502
L2,293,0.35,2.04,881.05,18.9,0.84,20050801,213,345,120.3,21345530,48,176.1,54.456351,-8.178362,54.8,123850,14.8,188482,356443
L2,285,0.21,1.98,661.3,14.34,0.19,20050801,213,345,119.8,21345529,48,175.4,54.455822,-8.178143,54.5,123849,14.8,188496,356384
L2,290,0.26,1.64,700.41,16.53,0.3,20050801,213,345,116.3,21345528,48,175.5,54.455292,-8.177941,58.2,123848,14.8,188509,356325
L2,291,0.22,1.85,887.69,19.71,1.04,20050801,213,345,111.5,21345527,48,175.6,54.454771,-8.177723,63.1,123847,14.8,188523,356267
L2,288,0.21,2.79,943.95,21.03,1.27,20050801,213,345,110.7,21345526,48,174.7,54.454242,-8.17752,62.9,123846,14.8,188536,356208
L2,291,0.48,3.38,1074.28,24.2,0.12,20050801,213,345,110.5,21345525,48,174.4,54.453721,-8.177302,62.8,123845,14.8,188550,356150
L2,296,0.37,2.68,1138.71,26.68,1.05,20050801,213,345,109.5,21345524,48,177.7,54.4532,-8.177099,67.1,123844,14.8,188563,356092
L2,305,0.54,3.19,1176.96,26.54,0.91,20050801,213,345,97.9,21345523,48,183.7,54.452697,-8.176881,84.7,123843,14.7,188577,356036
L2,309,0.35,4.22,1130.97,28.23,1.15,20050801,213,345,97.8,21345522,48,187.5,54.452195,-8.176694,88.6,123842,14.8,188589,355980
L2,308,0.44,5.02,1189.57,27.95,0.86,20050801,213,345,96.5,21345521,48,186.2,54.451701,-8.176491,88.6,123841,14.8,188602,355925
L2,299,0.35,4.47,1094.49,25.99,0.64,20050801,213,345,94.4,21345520,48,180.9,54.451207,-8.176273,85.4,123840,14.8,188616,355870
L2,294,0.29,1.58,1017.6,23.73,1.64,20050801,213,345,93.1,21345519,48,174.9,54.450713,-8.176071,80.7,123839,14.7,188629,355815
L2,285,0.26,3.02,1086.94,23.83,0.67,20050801,213,345,91.4,21345518,48,168.7,54.45021,-8.175853,76.2,123838,14.8,188643,355759
L2,287,0.37,2.8,1036.34,24.68,0.61,20050801,213,345,93.1,21345517,48,163.5,54.449699,-8.175635,69.3,123837,14.7,188657,355702
L2,277,0.45,2.49,985.58,21.75,0.67,20050801,213,345,90.5,21345516,48,158.7,54.449187,-8.175417,67.1,123836,14.8,188671,355645
L2,275,0.4,2.28,1003.22,22.99,0.95,20050801,213,345,84.6,21345515,48,154.9,54.448666,-8.17523,69.2,123835,14.8,188683,355587
L2,263,0.26,2.13,1092.63,24.95,1.76,20050801,213,345,82.6,21345514,48,152.1,54.448137,-8.175042,68.5,123834,14.7,188695,355528
L2,266,0.35,2.52,1129.27,25.27,0.48,20050801,213,345,81.8,21345513,48,149.7,54.447598,-8.174855,66.8,123833,14.8,188707,355468
L2,265,0.46,1.96,1267.68,29.63,1.94,20050801,213,345,81.2,21345512,48,148.2,54.447068,-8.174683,65.9,123832,14.7,188718,355409
L2,259,0.47,3.8,1243.2,28.27,1.14,20050801,213,345,83.3,21345511,48,147.5,54.446529,-8.174511,63.1,123831,14.8,188729,355349
L2,266,0.56,1.87,1058.79,23.93,0.57,20050801,213,345,83.8,21345510,48,146.9,54.446,-8.17434,62,123830,14.7,188740,355290
L2,257,0.34,0.86,1012.67,21.63,0.96,20050801,213,345,81.4,21345509,48,145.6,54.44547,-8.174168,63.2,123829,14.8,188751,355231
L2,257,0.34,0.84,762.92,16,0.49,20050801,213,345,82.1,21345508,48,144.2,54.44494,-8.173965,61,123828,14.7,188764,355172
L2,244,0.19,0.48,547.28,11.34,0.58,20050801,213,345,82.7,21345507,48,143.2,54.44441,-8.173763,59.4,123827,14.7,188777,355113
L2,248,0.18,-0.19,218.27,5.01,0.03,20050801,213,345,82.9,21345506,48,142.1,54.44389,-8.173529,58.2,123826,14.7,188792,355055
L2,250,0.14,0.42,371.52,8.23,0.12,20050801,213,345,83.3,21345505,48,141.3,54.443369,-8.17325,57,123825,14.7,188810,354997
L2,256,0.38,1.65,741.83,16.18,0.4,20050801,213,345,86.9,21345504,48,141.3,54.442866,-8.172955,53.3,123824,14.7,188829,354941
L2,253,0.38,2.65,836.38,18.74,-0.11,20050801,213,345,84.4,21345503,48,141,54.442364,-8.172644,55.5,123823,14.7,188849,354885
L2,257,0.2,0.89,619.01,15.05,1.5,20050801,213,345,82.6,21345502,48,141.3,54.441861,-8.172318,57.7,123822,14.7,188870,354829
L2,256,0.19,1.08,208.02,4.52,-0.38,20050801,213,345,82.8,21345501,48,140.9,54.441349,-8.172023,57,123821,14.6,188889,354772
L2,251,0.03,-0.3,4.22,-0.31,-0.2,20050801,213,345,82.5,21345500,48,140.7,54.440838,-8.171759,57.1,123820,14.7,188906,354715
L2,254,0.06,-0.12,26.51,-0.45,-0.12,20050801,213,345,82.4,21345499,48,141.2,54.440326,-8.171526,57.7,123819,14.6,188921,354658
L2,257,0.01,0.07,52.68,-0.51,-0.31,20050801,213,345,82.4,21345498,48,142,54.439814,-8.171293,58.5,123818,14.7,188936,354601
L2,257,0.01,1.15,66.53,0.53,-0.55,20050801,213,345,82.5,21345497,48,141.9,54.439312,-8.171075,58.3,123817,14.7,188950,354545
L2,262,0.11,-0.42,66.05,0.22,-0.17,20050801,213,345,82.6,21345496,48,141,54.4388,-8.170857,57.3,123816,14.7,188964,354488
L2,250,0.03,0.15,53.31,1.22,0,20050801,213,345,82.6,21345495,48,139.2,54.438288,-8.170654,55.5,123815,14.6,188977,354431
L2,256,0,0.01,45.8,0.2,0.12,20050801,213,345,82.9,21345494,48,137.4,54.437785,-8.170452,53.4,123814,14.7,188990,354375
L2,253,0.03,0.02,41.5,0.16,-0.41,20050801,213,345,82.8,21345493,48,136.4,54.437274,-8.17025,52.5,123813,14.7,189003,354318
L2,262,0.03,0.34,31.4,-0.14,-0.35,20050801,213,345,82.6,21345492,48,137,54.436762,-8.170047,53.3,123812,14.7,189016,354261
L2,265,-0.01,-0.66,37.69,0.23,0.25,20050801,213,345,82.1,21345491,48,139.9,54.436259,-8.16986,56.7,123811,14.6,189028,354205
L3,239,0.71,5.31,1456.79,33.42,0.58,20050721,202,165,96.4,20257866,32,157.1,54.470404,-8.182232,59.7,160426,17.2,188235,358008
L3,239,0.79,2.83,1485.9,35.51,1.59,20050721,202,165,94.8,20257867,32,158.8,54.469911,-8.182014,62.9,160427,17.1,188249,357953
L3,242,0.84,3.59,1664.69,38.04,0.99,20050721,202,165,95.8,20257868,32,160.3,54.469408,-8.181796,63.5,160428,17.1,188263,357897
L3,244,0.55,3.15,1442.98,32.96,1.45,20050721,202,165,103.3,20257869,32,161.4,54.468914,-8.181578,57,160429,17.1,188277,357842
L3,253,0.58,2.95,1308.12,30.58,1.65,20050721,202,165,102.6,20257870,32,162.2,54.468411,-8.181344,58.5,160430,17.2,188292,357786
L3,247,0.72,3.21,1503.09,35,0.93,20050721,202,165,100.5,20257871,32,162.5,54.467918,-8.181111,60.9,160431,17.2,188307,357731
L3,248,0.62,4.18,1548.29,36.35,1.83,20050721,202,165,103.1,20257872,32,162.7,54.467415,-8.180877,58.5,160432,17.3,188322,357675
L3,244,0.85,1.73,1520.03,34.98,1.09,20050721,202,165,104.5,20257873,32,162.7,54.466912,-8.180628,57.1,160433,17.2,188338,357619
L3,242,0.84,3.21,1454.75,34.6,0.93,20050721,202,165,99.5,20257874,32,163.1,54.466419,-8.180379,62.6,160434,17.2,188354,357564
L3,245,0.63,5.17,1418.22,34.86,1.32,20050721,202,165,98.1,20257875,32,163.8,54.465916,-8.180115,64.7,160435,17.1,188371,357508
L3,247,0.63,2.45,1244.72,28.47,0.29,20050721,202,165,97.3,20257876,32,163.6,54.465413,-8.179835,65.3,160436,17.2,188389,357452
L3,241,0.55,2.69,1116.07,26.07,0.87,20050721,202,165,95.3,20257877,32,162.1,54.464911,-8.179586,65.8,160437,17.3,188405,357396
L3,245,0.49,2.3,1230.64,30.22,2.01,20050721,202,165,97.4,20257878,32,160.5,54.464399,-8.179322,62,160438,17.2,188422,357339
L3,241,0.57,1.68,1238.6,28.94,1.09,20050721,202,165,96,20257879,32,159.9,54.463887,-8.179073,62.8,160439,17.2,188438,357282
L3,239,0.38,2.81,1170.97,26.88,1.2,20050721,202,165,97.5,20257880,32,160.2,54.463376,-8.178824,61.6,160440,17.2,188454,357225
L3,241,0.24,3.16,1065.56,24.7,0.56,20050721,202,165,101.8,20257881,32,161.1,54.462864,-8.17859,58.3,160441,17.3,188469,357168
L3,244,0.18,2.67,770.79,16.45,0.31,20050721,202,165,99.6,20257882,32,162.9,54.462343,-8.178357,62.2,160442,17.2,188484,357110
L3,241,0.27,2.47,729.94,15.28,0.01,20050721,202,165,97.1,20257883,32,165.6,54.461832,-8.178108,67.5,160443,17.2,188500,357053
L3,248,0.32,1.6,819.68,19.19,0.84,20050721,202,165,98.3,20257884,32,169.1,54.461329,-8.177859,69.8,160444,17.2,188516,356997
L3,242,0.24,2.2,991.79,21.93,0.65,20050721,202,165,99.8,20257885,32,171.5,54.460817,-8.177625,70.7,160445,17.1,188531,356940
L3,254,0.42,2.55,1067.92,24.08,0.61,20050721,202,165,103.4,20257886,32,173,54.460314,-8.177376,68.5,160446,17.2,188547,356884
L3,262,0.44,2.2,1054.89,23.16,0.56,20050721,202,165,110.3,20257887,32,175,54.459812,-8.177128,63.7,160447,17.2,188563,356828
L3,268,0.47,2.21,1031.12,22.75,0.83,20050721,202,165,114.8,20257888,32,177.5,54.459318,-8.176879,61.6,160448,17.3,188579,356773
L3,266,0.36,2.62,920.04,21.92,0.33,20050721,202,165,118.7,20257889,32,179.6,54.458815,-8.17663,59.9,160449,17.2,188595,356717
L3,257,0.44,2.07,972.6,21.82,0.52,20050721,202,165,120.4,20257890,32,180.9,54.458322,-8.17635,59.4,160450,17.2,188613,356662
L3,260,0.39,3.42,991.4,22.13,0.11,20050721,202,165,120.5,20257891,32,181.5,54.457828,-8.176071,59.9,160451,17.3,188631,356607
L3,260,0.35,1.56,927.75,20.8,0.84,20050721,202,165,120.4,20257892,32,180.9,54.457325,-8.175791,59.4,160452,17.3,188649,356551
L3,263,0.43,2.29,938.92,21.11,0.43,20050721,202,165,117.6,20257893,32,180.8,54.456823,-8.175527,62.2,160453,17.3,188666,356495
L3,262,0.32,3.02,985.18,22.72,0.94,20050721,202,165,118.2,20257894,32,180.9,54.456311,-8.175278,61.6,160454,17.3,188682,356438
L3,257,0.52,1.76,961.38,23.31,1,20050721,202,165,125.6,20257895,32,181.2,54.455799,-8.175029,54.5,160455,17.2,188698,356381
L3,259,0.3,2.2,982.76,22.77,1.3,20050721,202,165,120.6,20257896,32,181.3,54.455288,-8.17478,59.7,160456,17.3,188714,356324
L3,253,0.51,1.51,948.69,22.19,0.54,20050721,202,165,116.5,20257897,32,180.5,54.454776,-8.174531,62.9,160457,17.2,188730,356267
L3,259,0.28,2.18,1009.85,21.6,0.45,20050721,202,165,110,20257898,32,179.2,54.454255,-8.174282,68.1,160458,17.2,188746,356209
L3,257,0.38,2.09,1071.86,23.85,0.97,20050721,202,165,109.3,20257899,32,177.9,54.453735,-8.174033,67.5,160459,17.2,188762,356151
L3,256,0.28,2.31,1018.3,22.56,1.08,20050721,202,165,107.3,20257900,32,176.1,54.453205,-8.173784,67.8,160500,17.2,188778,356092
L3,253,0.34,4.34,1099.62,23.75,0.47,20050721,202,165,103.9,20257901,32,172.3,54.452675,-8.17352,67.3,160501,17.2,188795,356033
L3,247,0.42,3.46,1086.22,25.35,0.65,20050721,202,165,100.2,20257902,32,168.3,54.452146,-8.17324,67.1,160502,17.2,188813,355974
L3,248,0.37,3.05,1104.66,25.35,1.23,20050721,202,165,99.5,20257903,32,164.7,54.451607,-8.172976,64.1,160503,17.3,188830,355914
L3,241,0.21,3.14,1132.74,25.95,1.09,20050721,202,165,100.9,20257904,32,161.4,54.451068,-8.172712,59.4,160504,17.3,188847,355854
L3,233,0.34,1.99,1014.15,23.22,0.6,20050721,202,165,101.4,20257905,32,158.7,54.45053,-8.172463,56.2,160505,17.3,188863,355794
L3,232,0.34,2.35,1121.99,25.1,0.93,20050721,202,165,101,20257906,32,156.1,54.449982,-8.172229,54.1,160506,17.2,188878,355733
L3,230,0.43,2.39,1167.33,27.15,0.58,20050721,202,165,93.9,20257907,32,154.4,54.449434,-8.171996,59.4,160507,17.2,188893,355672
L3,229,0.36,2.21,1108.06,24.82,0.77,20050721,202,165,91.5,20257908,32,153.1,54.448887,-8.171778,60.6,160508,17.3,188907,355611
L3,229,0.3,2.43,1007.74,22.37,0.77,20050721,202,165,90.4,20257909,32,152.5,54.448339,-8.171544,61,160509,17.2,188922,355550
L3,232,0.26,1.31,946.34,18.61,0.98,20050721,202,165,89,20257910,32,151.5,54.447792,-8.171295,61.4,160510,17.3,188938,355489
L3,230,0.26,1.68,805.62,17.06,0.7,20050721,202,165,86.2,20257911,32,150.2,54.447244,-8.171062,62.9,160511,17.3,188953,355428
L3,227,0.3,0.26,557.86,11.52,0.36,20050721,202,165,82.5,20257912,32,147.7,54.446705,-8.170813,64.1,160512,17.3,188969,355368
L3,227,0.12,0.83,475.07,10.71,0.43,20050721,202,165,82.6,20257913,32,145.8,54.446158,-8.170564,62.2,160513,17.3,188985,355307
L3,223,0.23,1.27,524.65,10.02,0.43,20050721,202,165,82.5,20257914,32,144.5,54.445619,-8.170315,60.9,160514,17.3,189001,355247
L3,212,0.02,0.96,201.46,4.91,-0.13,20050721,202,165,84.9,20257915,32,143.7,54.44508,-8.170066,57.7,160515,17.3,189017,355187
L3,217,0,0.01,74.63,0.54,-0.03,20050721,202,165,82.8,20257916,32,143.5,54.444533,-8.169817,59.7,160516,17.3,189033,355126
L3,217,-0.04,0.01,-7.43,-1.19,-0.3,20050721,202,165,83,20257917,32,145,54.444003,-8.169568,60.9,160517,17.3,189049,355067
L3,226,-0.03,0.7,15.82,-0.28,-0.19,20050721,202,165,82.6,20257918,32,147.2,54.443464,-8.169335,63.5,160518,17.3,189064,355007
L3,226,0.01,-0.26,35.31,-0.34,0.03,20050721,202,165,82.9,20257919,32,148,54.442926,-8.169102,64,160519,17.3,189079,354947
L3,226,-0.03,-0.02,4.74,-0.54,-0.13,20050721,202,165,82.6,20257920,32,147.7,54.442396,-8.168868,64,160520,17.3,189094,354888
L3,223,0.02,0.25,-7.18,-0.63,-0.28,20050721,202,165,82,20257921,32,147.5,54.441857,-8.168635,64.4,160521,17.4,189109,354828
L3,230,0.11,0.87,145.23,3.13,0.16,20050721,202,165,82.7,20257922,32,148.7,54.441328,-8.168401,64.9,160522,17.3,189124,354769
L3,227,0.09,1.31,392.87,8.45,0.26,20050721,202,165,82.4,20257923,32,151.5,54.440798,-8.168168,68,160523,17.3,189139,354710
L3,236,0.27,0.74,640.85,12.6,0.09,20050721,202,165,85.1,20257924,32,153.8,54.440268,-8.167935,67.7,160524,17.3,189154,354651
L3,233,0.25,1.67,590.52,13.62,0.26,20050721,202,165,92.7,20257925,32,154.1,54.439739,-8.167701,60.4,160525,17.4,189169,354592
L3,230,0.06,2.18,481.58,12.43,0.96,20050721,202,165,100.1,20257926,32,152.5,54.439209,-8.167468,51.3,160526,17.4,189184,354533
L3,227,0.03,0.43,283.35,6.03,0.53,20050721,202,165,81.9,20257927,32,150.6,54.43867,-8.167235,67.7,160527,17.3,189199,354473
L3,226,0.01,0.47,74.99,1.86,0.08,20050721,202,165,82.2,20257928,32,149.3,54.438132,-8.167001,66.1,160528,17.4,189214,354413
L3,223,-0.02,-0.11,43.14,-0.59,-0.08,20050721,202,165,82.7,20257929,32,146.8,54.437593,-8.166768,63.1,160529,17.3,189229,354353
L3,226,0.01,0.03,-10.47,-1.1,-0.2,20050721,202,165,81.9,20257930,32,144.6,54.437054,-8.16655,61.7,160530,17.4,189243,354293
L3,221,-0.04,0.06,35.72,-0.89,-0.1,20050721,202,165,82.7,20257931,32,143.9,54.436506,-8.166317,60.1,160531,17.5,189258,354232
L3,220,-0.05,0.68,31.13,-0.3,-0.1,20050721,202,165,82.6,20257932,32,143.4,54.435959,-8.166099,59.7,160532,17.4,189272,354171
L3,218,-0.02,-0.33,12.54,-0.59,0.01,20050721,202,165,82.1,20257933,32,142.6,54.435402,-8.165896,59.5,160533,17.5,189285,354109
L3,217,-0.01,0.57,-29.04,-1.06,-0.49,20050721,202,165,81.7,20257934,32,141.4,54.434854,-8.165678,58.6,160534,17.4,189299,354048
L3,221,-0.01,0.02,9.28,-0.03,0.06,20050721,202,165,81.8,20257935,32,140.2,54.434298,-8.16546,57.3,160535,17.5,189313,353986
L3,220,-0.01,0.17,8.6,-0.76,-0.23,20050721,202,165,82.4,20257936,32,139.3,54.43375,-8.165258,55.8,160536,17.5,189326,353925
L3,217,0.06,0.26,-2.97,-0.17,-0.45,20050721,202,165,82.6,20257937,32,138.8,54.433193,-8.165055,55.2,160537,17.5,189339,353863
L3,212,-0.04,0.15,-13.69,-1.42,-0.06,20050721,202,165,82.9,20257938,32,138.3,54.432637,-8.164868,54.3,160538,17.4,189351,353801
L4,247,0.94,3.72,1627.91,38.44,1.2,20050721,202,165,108.1,20258296,32,163.5,54.471855,-8.179493,54.3,161136,17.8,188413,358169
L4,244,0.69,7.72,1704.88,41.36,0.74,20050721,202,165,100.9,20258297,32,162.6,54.471289,-8.179213,60.7,161137,17.7,188431,358106
L4,242,0.76,5.05,1468.91,36.91,1.68,20050721,202,165,100.8,20258298,32,162.9,54.470724,-8.178948,61,161138,17.8,188448,358043
L4,242,0.43,2.54,1128.92,25.67,0.75,20050721,202,165,96.5,20258299,32,163.1,54.470167,-8.178684,65.6,161139,17.7,188465,357981
L4,245,0.43,4.14,1091.1,24.7,0.2,20050721,202,165,95,20258300,32,162.2,54.469611,-8.178404,66.1,161140,17.7,188483,357919
L4,238,0.35,3.04,1212.13,27.86,1.42,20050721,202,165,96.5,20258301,32,160.7,54.469054,-8.178155,63.1,161141,17.8,188499,357857
L4,239,0.79,4.34,1367.72,31.96,-0.24,20050721,202,165,100.3,20258302,32,159,54.468488,-8.17789,57.6,161142,17.8,188516,357794
L4,236,0.29,1.69,1095.87,23.9,1.45,20050721,202,165,100,20258303,32,157.5,54.467932,-8.177641,56.4,161143,17.7,188532,357732
L4,230,0.37,3.98,1296.01,31.14,1.32,20050721,202,165,101.4,20258304,32,157,54.467375,-8.177376,54.5,161144,17.7,188549,357670
L4,233,0.58,2.18,1345.79,30.18,1.51,20050721,202,165,102.1,20258305,32,157.6,54.466819,-8.177127,54.5,161145,17.7,188565,357608
L4,239,0.59,3.62,1392.1,32.94,1.52,20050721,202,165,100.8,20258306,32,158,54.466262,-8.176862,56.2,161146,17.8,188582,357546
L4,239,0.38,3.97,1295.34,30.04,1.58,20050721,202,165,98.3,20258307,32,158.1,54.465714,-8.176613,58.8,161147,17.7,188598,357485
L4,232,0.51,2.35,1239.65,27.82,0.29,20050721,202,165,94.9,20258308,32,157.4,54.465158,-8.176349,61.4,161148,17.7,188615,357423
L4,233,0.46,2.71,1011.46,22.92,0.36,20050721,202,165,94.1,20258309,32,156.5,54.46461,-8.176084,61.3,161149,17.7,188632,357362
L4,232,0.33,0.78,776.92,16.29,1.15,20050721,202,165,95.1,20258310,32,156,54.464063,-8.175835,59.8,161150,17.7,188648,357301
L4,229,0.13,0.42,523.35,10.65,0.43,20050721,202,165,95.2,20258311,32,155.2,54.463515,-8.175586,58.9,161151,17.7,188664,357240
L4,242,0.13,1.62,454.61,10.12,-0.35,20050721,202,165,95.9,20258312,32,155.5,54.462967,-8.175322,58.5,161152,17.7,188681,357179
L4,235,0.21,1.06,406.71,8.35,-0.26,20050721,202,165,96.3,20258313,32,156.9,54.46242,-8.175073,59.5,161153,17.7,188697,357118
L4,239,0.11,1.44,456.61,8.5,-0.02,20050721,202,165,97,20258314,32,158.2,54.461881,-8.174824,60.1,161154,17.7,188713,357058
L4,239,0.15,1.53,573.48,12.64,-0.23,20050721,202,165,97.4,20258315,32,159.5,54.461343,-8.174574,61,161155,17.7,188729,356998
L4,235,0.29,2.1,926.15,21.14,0.21,20050721,202,165,101.5,20258316,32,160.1,54.460804,-8.174325,57.6,161156,17.7,188745,356938
L4,245,0.53,1.85,1035.58,21.85,0.36,20050721,202,165,102.4,20258317,32,161.8,54.460265,-8.174092,58.3,161157,17.7,188760,356878
L4,247,0.46,1.08,1043.87,22.52,1.09,20050721,202,165,108.1,20258318,32,164,54.459736,-8.173858,54.8,161158,17.7,188775,356819
L4,250,0.34,1.1,1077.98,23.26,1.77,20050721,202,165,115,20258319,32,166.5,54.459206,-8.17364,50.4,161159,17.7,188789,356760
L4,245,0.32,2.48,992.07,21.95,1.45,20050721,202,165,118.1,20258320,32,169.2,54.458676,-8.173407,50,161200,17.8,188804,356701
L4,245,0.45,1.57,936,20.89,0.01,20050721,202,165,121.3,20258321,32,172.1,54.458156,-8.173189,49.8,161201,17.7,188818,356643
L4,251,0.35,2.17,953.72,21.69,0.95,20050721,202,165,122.7,20258322,32,173.9,54.457644,-8.172971,50.1,161202,17.7,188832,356586
L4,256,0.29,2.93,973.43,21.58,0.69,20050721,202,165,122.6,20258323,32,174.9,54.457123,-8.172753,51.2,161203,17.7,188846,356528
L4,256,0.39,2.11,964.37,22.33,1.12,20050721,202,165,119.6,20258324,32,175.6,54.456611,-8.172519,55,161204,17.7,188861,356471
L4,253,0.4,1.77,995.51,24.16,0.96,20050721,202,165,120.3,20258325,32,175.5,54.4561,-8.172301,54.1,161205,17.8,188875,356414
L4,260,0.39,2.51,978.67,22.01,1.04,20050721,202,165,123.1,20258326,32,174.9,54.455588,-8.172068,50.7,161206,17.7,188890,356357
L4,247,0.48,3.3,1053.91,24.45,0.54,20050721,202,165,123.6,20258327,32,174.2,54.455076,-8.171834,49.5,161207,17.7,188905,356300
L4,250,0.5,1.1,1076,24.45,1.01,20050721,202,165,120.3,20258328,32,173,54.454564,-8.171601,51.6,161208,17.7,188920,356243
L4,254,0.36,3.27,1055.47,25.27,-0.04,20050721,202,165,115.3,20258329,32,171.9,54.454044,-8.171352,55.5,161209,17.7,188936,356185
L4,253,0.31,2.37,1065.57,23.54,1.24,20050721,202,165,116,20258330,32,170.2,54.453523,-8.171103,53.1,161210,17.7,188952,356127
L4,245,0.56,2.87,1139.41,25.86,0.4,20050721,202,165,113.9,20258331,32,168.8,54.453002,-8.170854,53.8,161211,17.7,188968,356069
L4,244,0.37,1.98,1099.6,23.13,1.25,20050721,202,165,114,20258332,32,167.1,54.452482,-8.170606,52.1,161212,17.7,188984,356011
L4,247,0.37,3.91,926.08,22.8,0.29,20050721,202,165,105.9,20258333,32,166.1,54.451952,-8.170357,59.2,161213,17.6,189000,355952
L4,242,0.22,2.89,790.68,18.39,0.74,20050721,202,165,100.3,20258334,32,165.2,54.451422,-8.170108,63.8,161214,17.8,189016,355893
L4,254,0.4,3,950.35,21.4,-0.11,20050721,202,165,102.2,20258335,32,163.3,54.450893,-8.169874,60.1,161215,17.7,189031,355834
L4,241,0.31,2.67,1024.2,24.63,0.95,20050721,202,165,109.3,20258336,32,161.4,54.450354,-8.169626,51,161216,17.6,189047,355774
L4,239,0.43,2.75,1108.14,26.03,0.78,20050721,202,165,100.2,20258337,32,159.9,54.449824,-8.169377,58.6,161217,17.7,189063,355715
L4,242,0.47,0.79,1040.92,21.64,0.62,20050721,202,165,96.4,20258338,32,158.6,54.449286,-8.169128,61.2,161218,17.7,189079,355655
L4,235,0.32,3.12,930.82,21.13,0.31,20050721,202,165,98.3,20258339,32,157.6,54.448747,-8.168864,58.3,161219,17.7,189096,355595
L4,238,0.49,1.34,1055.67,22.82,0.61,20050721,202,165,98.5,20258340,32,156,54.4482,-8.168615,56.4,161220,17.7,189112,355534
L4,235,0.23,1.79,1027.24,23.09,1.89,20050721,202,165,94.8,20258341,32,154,54.447661,-8.16835,58.2,161221,17.8,189129,355474
L4,233,0.42,1.51,1044.65,22.57,1.04,20050721,202,165,89.9,20258342,32,151.4,54.447113,-8.168086,60.4,161222,17.7,189146,355413
L4,223,0.26,1.63,865.43,18.88,0.84,20050721,202,165,84.3,20258343,32,147.3,54.446566,-8.167822,61.9,161223,17.7,189163,355352
L4,214,0.37,2.37,735.7,16.55,-0.01,20050721,202,165,84.1,20258344,32,143.7,54.446009,-8.167542,58.5,161224,17.7,189181,355290
L4,223,0.27,0.81,371.49,8.18,0.1,20050721,202,165,81.9,20258345,32,142.1,54.445453,-8.167278,59.2,161225,17.7,189198,355228
L4,217,0.14,0.16,79.02,1,-0.35,20050721,202,165,82.3,20258346,32,141.5,54.444896,-8.167013,58.2,161226,17.8,189215,355166
L4,217,0,0.69,27.4,0.15,-0.13,20050721,202,165,82.3,20258347,32,141.4,54.444339,-8.166749,58,161227,17.7,189232,355104
L4,220,0.03,0.05,47.82,-0.06,-0.23,20050721,202,165,82.8,20258348,32,141.5,54.443783,-8.166485,57.6,161228,17.7,189249,355042
L4,218,-0.01,0.37,10.88,0.29,-0.36,20050721,202,165,82.7,20258349,32,141.3,54.443226,-8.166221,57.6,161229,17.8,189266,354980
L4,218,0.02,0.28,14.82,0.2,-0.29,20050721,202,165,82.9,20258350,32,141.3,54.44267,-8.165972,57.3,161230,17.7,189282,354918
L4,220,0.02,-0.32,-9.58,-1,-0.12,20050721,202,165,83.2,20258351,32,142.1,54.442122,-8.165708,57.9,161231,17.7,189299,354857
L4,224,-0.04,0.31,69.54,0.7,0.33,20050721,202,165,83.2,20258352,32,144.1,54.441574,-8.165459,59.9,161232,17.7,189315,354796
L4,223,0.05,0.18,110.35,2.04,0.27,20050721,202,165,83,20258353,32,146.9,54.441027,-8.16521,62.8,161233,17.8,189331,354735
L4,238,0.06,0.62,292.39,5.36,-0.18,20050721,202,165,83,20258354,32,151.1,54.440488,-8.164961,67.1,161234,17.8,189347,354675
L4,238,0.31,1.31,580.9,12.91,0.21,20050721,202,165,83.1,20258355,32,155.2,54.439949,-8.164728,71,161235,17.8,189362,354615
L4,239,0.29,1.54,625.71,12.69,-0.1,20050721,202,165,98.1,20258356,32,157.6,54.43942,-8.164479,58.5,161236,17.7,189378,354556
L4,245,0.17,0.73,666.78,14.43,0.7,20050721,202,165,105.4,20258357,32,157.4,54.43889,-8.164246,50.9,161237,17.7,189393,354497
L4,236,0.35,1.01,630.67,14.51,0.47,20050721,202,165,103.5,20258358,32,154.7,54.43836,-8.163997,50.1,161238,17.7,189409,354438
L4,227,0.16,0.84,402.18,9.48,0.49,20050721,202,165,88.1,20258359,32,150.5,54.437822,-8.163748,61.3,161239,17.8,189425,354378
L4,230,0.02,-0.15,116.04,1.87,0.05,20050721,202,165,81.9,20258360,32,146.8,54.437283,-8.163515,63.8,161240,17.8,189440,354318
