Line,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,HFApCond,HFApRes,HFDepth,High_Freq,IM_HF,IM_LF,LAT,LFApCond,LFApRes,LFDepth,LONG,Low_Freq,PLM,RALT,RE_HF,RE_LF,TIME,X,Y
L3,20050721,202,165,120.6,20257896,32,181.3,0.00821152898669732,121.78,-3.17,14368,1538,801,54.4552516319444,0.00966463709287716,103.47,0.36,-8.17477984416667,3125,0,61.1,1672,541,160456,188714,356320
L3,20050721,202,165,120.9,20257895.75,32,181.3,0.00817527795945062,122.32,-2.83,14368,1540,806,54.4553773077778,0.00972384286269934,102.84,0.67,-8.17484205027778,3125,0,60.7,1670,545,160455.75,188710,356334
L3,20050721,202,165,119.2,20257895.5,32,181.3,0.00816259897151253,122.51,-4.47,14368,1536,801,54.4555029833333,0.0101450745662981,98.57,-0.2,-8.17490425666667,3125,0,62.4,1666,556,160455.5,188706,356348
L3,20050721,202,165,123.9,20257895.25,32,181.2,0.00808603541683513,123.67,-0.14,14368,1550,800,54.4556286591667,0.0106258633513973,94.11,5.22,-8.17496646333333,3125,0,57.7,1668,570,160455.25,188702,356362
L3,20050721,202,165,125.6,20257895,32,181.2,0.00795861520095503,125.65,1.61,14368,1539,801,54.4557633177778,0.0113314447592068,88.25,7.75,-8.17502870861111,3125,1,55.9,1635,589,160455,188698,356377
L3,20050721,202,165,122.8,20257894.75,32,181.1,0.00811293201362973,123.26,-0.81,14368,1521,798,54.4558889933333,0.0115942028985507,86.25,5.38,-8.17509091611111,3125,0,58.7,1637,595,160454.75,188694,356391
L3,20050721,202,165,119,20257894.5,32,181,0.00812611734113441,123.06,-4.68,14368,1519,795,54.4560146688889,0.0116184500987568,86.07,1.83,-8.17515312416667,3125,0,62.4,1645,594,160454.5,188690,356405
L3,20050721,202,165,117.9,20257894.25,32,181,0.0080327737167644,124.49,-5.91,14368,1523,797,54.4561403444444,0.0115473441108545,86.6,0.57,-8.1752153325,3125,0,63.5,1639,593,160454.25,188686,356419
L3,20050721,202,165,118.2,20257894,32,180.9,0.00785854616895874,127.25,-5.51,14368,1521,797,54.4562750030556,0.0116550116550117,85.8,1.2,-8.17527757944444,3125,1,63,1621,596,160454,188682,356434
L3,20050721,202,165,118.1,20257893.75,32,180.9,0.00777604976671851,128.6,-5.77,14368,1521,797,54.4564006786111,0.0119445771619685,83.72,1.34,-8.17533978861111,3125,0,63.2,1613,604,160453.75,188678,356448
L3,20050721,202,165,118.8,20257893.5,32,180.9,0.00829737802854298,120.52,-4.18,14368,1509,820,54.4565263538889,0.0110192837465565,90.75,0.3,-8.17540199805556,3125,0,62.4,1635,592,160453.5,188674,356462
L3,20050721,202,165,118.2,20257893.25,32,180.8,0.00850340136054422,117.6,-4.14,14368,1475,816,54.4566520291667,0.0109457092819615,91.36,-0.25,-8.17546420777778,3125,0,63,1629,588,160453.25,188670,356476
L3,20050721,202,165,117.6,20257893,32,180.8,0.00863632438034373,115.79,-3.97,14368,1431,813,54.4567866877778,0.0109926349345938,90.97,-0.68,-8.17552645638889,3125,0,63.6,1607,588,160453,188666,356491
L3,20050721,202,165,117.7,20257892.75,32,180.8,0.00915918666422422,109.18,-2.9,14368,1375,811,54.4569123405556,0.0105285323225942,94.98,-1.09,-8.175604085,3125,0,63.5,1595,573,160452.75,188661,356505
L3,20050721,202,165,118.2,20257892.5,32,180.9,0.00879043600562588,113.76,-2.52,14368,1371,809,54.4570380158333,0.0105252078728555,95.01,-0.52,-8.17566629611111,3125,0,63,1563,572,160452.5,188657,356519
L3,20050721,202,165,119.1,20257892.25,32,180.9,0.00847673137238281,117.97,-1.87,14368,1369,796,54.4571636911111,0.0108944329447652,91.79,1.26,-8.1757285075,3125,0,62.2,1536,577,160452.25,188653,356533
L3,20050721,202,165,120.4,20257892,32,180.9,0.00813934559661403,122.86,-0.83,14368,1351,781,54.4572893661111,0.0113378684807256,88.2,3.47,-8.17579071944444,3125,0,60.8,1490,578,160452,188649,356547
L3,20050721,202,165,119.4,20257891.75,32,181,0.0084545147108556,118.28,-1.9,14368,1335,782,54.4574150188889,0.0107227107012653,93.26,1.49,-8.17586834972222,3125,0,62,1496,562,160451.75,188644,356561
L3,20050721,202,165,119.5,20257891.5,32,181.2,0.00895736295234683,111.64,-1.26,14368,1315,775,54.4575406938889,0.0107654214662504,92.89,1.82,-8.1759305625,3125,0,62,1518,560,160451.5,188640,356575
L3,20050721,202,165,120.3,20257891.25,32,181.4,0.00919540229885057,108.75,-0.21,14368,1297,773,54.4576663466667,0.0107979699816435,92.61,2.54,-8.17600819388889,3125,0,61.4,1520,560,160451.25,188635,356589
L3,20050721,202,165,120.5,20257891,32,181.5,0.00986290561199329,101.39,0.8,14368,1271,770,54.4577920216667,0.0107991360691145,92.6,2.81,-8.17607040722222,3125,0,61.3,1536,560,160451,188631,356603
L3,20050721,202,165,120,20257890.75,32,181.4,0.0103939299449122,96.21,0.42,14368,1275,774,54.4579176741667,0.0111247079764156,89.89,2.59,-8.17614803944444,3125,0,61.8,1574,571,160450.75,188626,356617
L3,20050721,202,165,120.6,20257890.5,32,181.2,0.0103114044132811,96.98,0.76,14368,1303,789,54.4580433488889,0.0114103149246919,87.64,3.27,-8.17621025361111,3125,0,60.9,1594,586,160450.5,188622,356631
L3,20050721,202,165,120.9,20257890.25,32,181,0.0104220948410631,95.95,0.66,14368,1333,809,54.4581690013889,0.0118245240629065,84.57,3.42,-8.17628788694445,3125,0,60.5,1628,607,160450.25,188617,356645
L3,20050721,202,165,120.4,20257890,32,180.9,0.011384335154827,87.84,-0.01,14368,1355,830,54.4582946763889,0.0115326951908661,86.71,2.18,-8.17635010194445,3125,1,60.8,1700,613,160450,188613,356659
L3,20050721,202,165,120,20257889.75,32,180.6,0.0116904372223521,85.54,-0.72,14368,1392,849,54.4584113452778,0.0115035085701139,86.93,1.28,-8.1764276975,3125,0,61,1751,621,160449.75,188608,356672
L3,20050721,202,165,120.4,20257889.5,32,180.3,0.0118990956687292,84.04,-0.19,14368,1414,866,54.4585370202778,0.0114103149246919,87.64,1.39,-8.17648991333333,3125,0,60.2,1783,626,160449.5,188604,356686
L3,20050721,202,165,118.7,20257889.25,32,179.9,0.0114077116130504,87.66,-1.5,14368,1400,858,54.4586626725,0.0118119536971415,84.66,0.28,-8.17656754833333,3125,1,61.6,1755,629,160449.25,188599,356700
L3,20050721,202,165,118.7,20257889,32,179.6,0.0116808784020558,85.61,-0.41,14368,1357,858,54.4587883469444,0.0121285627653123,82.45,0.94,-8.176629765,3125,1,61.3,1733,638,160449,188595,356714
L3,20050721,202,165,118.3,20257888.75,32,179.1,0.0121300339640951,82.44,0.83,14368,1299,854,54.4589050386111,0.0121966093426028,81.99,1.25,-8.17669194333333,3125,1,61.2,1707,638,160448.75,188591,356727
L3,20050721,202,165,116.8,20257888.5,32,178.6,0.0119517150711127,83.67,-0.34,14368,1311,845,54.4590307130556,0.0124254473161034,80.48,0.9,-8.17675416055556,3125,0,62.1,1707,640,160448.5,188587,356741
L3,20050721,202,165,115.9,20257888.25,32,178,0.0108506944444444,92.16,-2.41,14368,1374,860,54.4591563877778,0.0125817815802718,79.48,-0.09,-8.17681637833333,3125,0,62.5,1737,645,160448.25,188583,356755
L3,20050721,202,165,114.8,20257888,32,177.5,0.010842459069717,92.23,-2.82,14368,1368,862,54.4592820622222,0.0128716694555284,77.69,-0.36,-8.17687859666667,3125,1,63,1731,654,160448,188579,356769
L3,20050721,202,165,114.4,20257887.75,32,176.9,0.0109493047191503,91.33,-2.36,14368,1349,862,54.4593987536111,0.0133120340788072,75.12,0.19,-8.17694077638889,3125,2,62.9,1721,666,160447.75,188575,356782
L3,20050721,202,165,113,20257887.5,32,176.3,0.0111769308147983,89.47,-2.74,14368,1335,856,54.4595244280556,0.0135372952484094,73.87,-0.09,-8.17700299527778,3125,3,63.6,1723,669,160447.5,188571,356796
L3,20050721,202,165,112.3,20257887.25,32,175.6,0.0113404400090724,88.18,-2.11,14368,1302,856,54.4596501025,0.0147557916482219,67.77,0.35,-8.17706521444445,3125,6,63.7,1735,694,160447.25,188567,356810
L3,20050721,202,165,110.3,20257887,32,175,0.0116306117701791,85.98,-2.86,14368,1270,843,54.4597757769444,0.0150398556173861,66.49,-0.38,-8.17712743416667,3125,4,65.1,1723,694,160447,188563,356824
L3,20050721,202,165,108.6,20257886.75,32,174.5,0.0121684108055488,82.18,-3.08,14368,1230,828,54.4599014513889,0.0152114390021296,65.74,-0.83,-8.17718965416667,3125,13,66.2,1717,690,160446.75,188559,356838
L3,20050721,202,165,106.8,20257886.5,32,174,0.0140904607580668,70.97,-3.63,14368,1196,822,54.4600271258333,0.0149655791679138,66.82,-2.38,-8.17725187472222,3125,18,67.6,1738,679,160446.5,188555,356852
L3,20050721,202,165,105.3,20257886.25,32,173.5,0.0144320969836917,69.29,-3.97,14368,1165,809,54.4601528,0.015098897780462,66.23,-2.81,-8.17731409555556,3125,19,68.6,1722,675,160446.25,188551,356866
L3,20050721,202,165,103.4,20257886,32,173,0.0138753989177189,72.07,-4.65,14368,1131,796,54.4602784744444,0.0152091254752852,65.75,-3.7,-8.17737631666667,3125,24,69.9,1663,672,160446,188547,356880
L3,20050721,202,165,102.9,20257885.75,32,172.6,0.0141803743618832,70.52,-4.06,14368,1097,781,54.4604041486111,0.0151400454201363,66.05,-3.4,-8.17743853833333,3125,34,70.1,1641,662,160445.75,188543,356894
L3,20050721,202,165,102,20257885.5,32,172.3,0.014695077149155,68.05,-3.36,14368,1051,786,54.4605298227778,0.0146070698217938,68.46,-4.89,-8.17750076027778,3125,42,70.6,1665,649,160445.5,188539,356908
L3,20050721,202,165,99.9,20257885.25,32,171.9,0.0146198830409357,68.4,-4.97,14368,1047,779,54.4606554969444,0.0145560407569141,68.7,-6.37,-8.1775629825,3125,40,72.3,1657,644,160445.25,188535,356922
L3,20050721,202,165,99.8,20257885,32,171.5,0.0147972773009766,67.58,-4.62,14368,1041,769,54.4607811711111,0.0146198830409357,68.4,-5.73,-8.17762520527778,3125,53,72.1,1659,640,160445,188531,356936
L3,20050721,202,165,99.2,20257884.75,32,170.9,0.0159872102318145,62.55,-4.62,14368,1048,764,54.4609068452778,0.0149947518368571,66.69,-5.23,-8.17768742833333,3125,41,72,1690,644,160444.75,188527,356950
L3,20050721,202,165,98.2,20257884.5,32,170.3,0.0168378514901499,59.39,-4.84,14368,1038,766,54.4610325191667,0.0150375939849624,66.5,-5.78,-8.17774965194444,3125,47,72.5,1716,646,160444.5,188523,356964
L3,20050721,202,165,98.1,20257884.25,32,169.7,0.01822821728035,54.86,-3.6,14368,1007,777,54.4611581933333,0.0153444836581249,65.17,-5.46,-8.17781187583333,3125,54,72,1738,659,160444.25,188519,356978
L3,20050721,202,165,98.3,20257884,32,169.1,0.0184842883548983,54.1,-2.79,14368,1007,792,54.4612928730556,0.01595914458985,62.66,-4.77,-8.17785871916667,3125,63,71.2,1748,681,160444,188516,356993
L3,20050721,202,165,98.4,20257883.75,32,168.2,0.0190258751902588,52.56,-2.34,14368,1032,825,54.4614185472222,0.0163318634656214,61.23,-4.91,-8.17792094388889,3125,61,70.2,1784,712,160443.75,188512,357007
L3,20050721,202,165,98.6,20257883.5,32,167.4,0.018875047187618,52.98,-2.22,14368,1077,855,54.4615442211111,0.0171703296703297,58.24,-4.27,-8.17798316888889,3125,64,69.1,1831,748,160443.5,188508,357021
L3,20050721,202,165,98.1,20257883.25,32,166.5,0.0192566917003659,51.93,-1.99,14368,1081,874,54.461669895,0.0177525297354873,56.33,-4.22,-8.17804539416667,3125,71,68.8,1851,772,160443.25,188504,357035
L3,20050721,202,165,97.1,20257883,32,165.6,0.0192566917003659,51.93,-2.5,14368,1101,889,54.4617955688889,0.0177588350204227,56.31,-4.8,-8.17810762,3125,71,68.9,1875,781,160443,188500,357049
L3,20050721,202,165,96.6,20257882.75,32,164.9,0.0183553597650514,54.48,-2.75,14368,1119,896,54.4619212427778,0.0175008750437522,57.14,-5.2,-8.17816984611111,3125,51,68.7,1864,790,160442.75,188496,357063
L3,20050721,202,165,98.6,20257882.5,32,164.3,0.0185356811862836,53.95,-0.47,14368,1141,913,54.4620469163889,0.0175407823188914,57.01,-3.01,-8.1782320725,3125,51,66,1898,801,160442.5,188492,357077
L3,20050721,202,165,98.1,20257882.25,32,163.6,0.018828845791753,53.11,-0.78,14368,1163,932,54.4621725902778,0.0176180408738548,56.76,-3.45,-8.17829429944444,3125,41,65.9,1937,814,160442.25,188488,357091
L3,20050721,202,165,99.6,20257882,32,162.9,0.0194099378881988,51.52,1.13,14368,1183,958,54.4623072472222,0.0169491525423729,59,-2.44,-8.17835656583333,3125,37,63.6,1981,825,160442,188484,357106
L3,20050721,202,165,100.8,20257881.75,32,162.4,0.0195198126097989,51.23,2.39,14368,1202,980,54.4624329208333,0.0170561146170902,58.63,-1.4,-8.17841879333333,3125,38,62,2009,840,160441.75,188480,357120
L3,20050721,202,165,101.8,20257881.5,32,162,0.0195350654424692,51.19,3.46,14368,1226,997,54.4625675777778,0.0174428745857317,57.33,-0.11,-8.17848106055555,3125,35,60.5,2039,859,160441.5,188476,357135
L3,20050721,202,165,103.6,20257881.25,32,161.6,0.0198965380023876,50.26,5.25,14368,1250,1018,54.4626932513889,0.0174459176552687,57.32,1.55,-8.17854328916667,3125,35,58.3,2084,870,160441.25,188472,357149
L3,20050721,202,165,101.8,20257881,32,161.1,0.0209819555182543,47.66,3.3,14368,1272,1015,54.4628279308333,0.0175469380593087,56.99,0.06,-8.17859013666667,3125,29,59.7,2176,881,160441,188469,357164
L3,20050721,202,165,100.9,20257880.75,32,160.9,0.0213492741246798,46.84,2.31,14368,1288,1032,54.4629536044444,0.0174641983932937,57.26,-1.12,-8.17865236583333,3125,26,60.4,2212,888,160440.75,188465,357178
L3,20050721,202,165,100.4,20257880.5,32,160.6,0.0220507166482911,45.35,2,14368,1294,1047,54.4630792780556,0.0175377060680463,57.02,-1.66,-8.17871459527778,3125,23,60.6,2250,898,160440.5,188461,357192
L3,20050721,202,165,99.3,20257880.25,32,160.4,0.0224921277552857,44.46,0.79,14368,1300,1049,54.4632049513889,0.0171115674195756,58.44,-2.54,-8.17877682527778,3125,23,61.5,2301,905,160440.25,188457,357206
L3,20050721,202,165,97.5,20257880,32,160.2,0.0226963231956423,44.06,-0.68,14368,1298,1055,54.4633396308333,0.016914749661705,59.12,-4.31,-8.17882367416667,3125,20,63,2307,903,160440,188454,357221
L3,20050721,202,165,97,20257879.75,32,160.1,0.0230308613542146,43.42,-0.88,14368,1280,1053,54.4634653044444,0.0171791788352517,58.21,-4.6,-8.178885905,3125,21,63.5,2297,909,160439.75,188450,357235
L3,20050721,202,165,97.1,20257879.5,32,160,0.0232018561484919,43.1,-0.28,14368,1256,1048,54.4635909777778,0.0171526586620926,58.3,-4.76,-8.17894813611111,3125,25,63.3,2275,910,160439.5,188446,357249
L3,20050721,202,165,96.6,20257879.25,32,160,0.0241662638956017,41.38,-0.2,14368,1224,1047,54.4637166511111,0.0168690958164642,59.28,-5.25,-8.1790103675,3125,30,63.7,2276,907,160439.25,188442,357263
L3,20050721,202,165,96,20257879,32,159.9,0.0247279920870425,40.44,-0.22,14368,1197,1051,54.4638513075,0.0167168171180207,59.82,-5.95,-8.17907263861111,3125,37,64.2,2260,905,160439,188438,357278
L3,20050721,202,165,96.6,20257878.75,32,160,0.0249438762783737,40.09,0.36,14368,1187,1047,54.4639769808333,0.0167224080267559,59.8,-5.44,-8.17913487083333,3125,30,63.8,2254,903,160438.75,188434,357292
L3,20050721,202,165,97.7,20257878.5,32,160.2,0.0261506276150628,38.24,1.81,14368,1160,1050,54.4641026541667,0.0157059839798963,63.67,-5.19,-8.17919710333333,3125,28,62.8,2260,880,160438.5,188430,357306
L3,20050721,202,165,99.3,20257878.25,32,160.4,0.0258866166192079,38.63,3.32,14368,1150,1042,54.4642283275,0.0154083204930663,64.9,-3.9,-8.17925933638889,3125,41,61.5,2236,867,160438.25,188426,357320
L3,20050721,202,165,97.4,20257878,32,160.5,0.0253356979984799,39.47,1.64,14368,1140,1031,54.4643629836111,0.0148898153662895,67.16,-5.91,-8.17932160888889,3125,45,63.4,2202,846,160438,188422,357335
L3,20050721,202,165,95.8,20257877.75,32,160.9,0.0251256281407035,39.8,-0.01,14368,1118,1020,54.4644886338889,0.0142775556824672,70.04,-8.22,-8.17939926361111,3125,41,65.5,2163,822,160437.75,188417,357349
L3,20050721,202,165,94.7,20257877.5,32,161.3,0.024612355402412,40.63,-0.95,14368,1088,1003,54.4646143072222,0.0140173815531259,71.34,-9.52,-8.17946149777778,3125,51,67,2105,807,160437.5,188413,357363
L3,20050721,202,165,95.8,20257877.25,32,161.7,0.0242954324586978,41.16,0.13,14368,1070,986,54.4647399802778,0.0136295488619327,73.37,-8.7,-8.1795237325,3125,55,66.3,2069,787,160437.25,188409,357377
L3,20050721,202,165,95.3,20257877,32,162.1,0.0245398773006135,40.75,-0.2,14368,1042,971,54.4648746363889,0.013250298131708,75.47,-9.51,-8.17958600666667,3125,72,67.2,2039,768,160437,188405,357392
L3,20050721,202,165,94.1,20257876.75,32,162.5,0.0236016049091338,42.37,-1.36,14368,1017,957,54.4650003094444,0.0131509731720147,76.04,-11.03,-8.17964824194445,3125,83,68.8,1983,753,160436.75,188401,357406
L3,20050721,202,165,93.8,20257876.5,32,162.9,0.022883295194508,43.7,-2.25,14368,1029,953,54.4651259825,0.0131648235913639,75.96,-11.01,-8.17971047777778,3125,80,69.4,1974,764,160436.5,188397,357420
L3,20050721,202,165,96.1,20257876.25,32,163.2,0.0233754090696587,42.78,-0.02,14368,1013,947,54.4652516552778,0.0132678784662332,75.37,-8.83,-8.17977271388889,3125,85,67.5,1970,764,160436.25,188393,357434
L3,20050721,202,165,97.3,20257876,32,163.6,0.0238549618320611,41.92,0.64,14368,1019,951,54.4653773280556,0.0134970981239034,74.09,-7.96,-8.17983495027778,3125,89,66.7,1994,773,160436,188389,357448
L3,20050721,202,165,96.8,20257875.75,32,163.7,0.0242718446601942,41.2,-0.33,14368,1034,954,54.4655029780556,0.0140173815531259,71.34,-8.28,-8.17991260861111,3125,94,67.2,2032,787,160435.75,188384,357462
L3,20050721,202,165,98.1,20257875.5,32,163.7,0.024919013207077,40.13,0.3,14368,1060,977,54.4656286508333,0.0144843568945539,69.04,-7.38,-8.17997484583333,3125,108,66,2090,813,160435.5,188380,357476
L3,20050721,202,165,97.9,20257875.25,32,163.8,0.0254065040650407,39.36,-0.48,14368,1087,1009,54.4657543008333,0.0151538111835127,65.99,-7.92,-8.180052505,3125,125,66.2,2145,849,160435.25,188375,357490
L3,20050721,202,165,98.1,20257875,32,163.8,0.0263921879123779,37.89,-0.63,14368,1098,1040,54.4658799733333,0.0159464200287036,62.71,-8.31,-8.18011474333333,3125,150,66.1,2194,878,160435,188371,357504
L3,20050721,202,165,98.4,20257874.75,32,163.6,0.0267665952890792,37.36,-0.72,14368,1126,1070,54.4660146063889,0.0161838485191779,61.79,-8.39,-8.18019244277778,3125,131,65.6,2248,901,160434.75,188366,357519
L3,20050721,202,165,99.2,20257874.5,32,163.5,0.0270051309748852,37.03,-0.25,14368,1152,1083,54.4661402788889,0.0161838485191779,61.79,-7.72,-8.18025468166667,3125,121,64.6,2295,908,160434.5,188362,357533
L3,20050721,202,165,99.4,20257874.25,32,163.3,0.0270124257158293,37.02,-0.08,14368,1164,1085,54.4662569683333,0.0163505559189012,61.16,-7.25,-8.18031688138889,3125,127,64.2,2313,914,160434.25,188358,357546
L3,20050721,202,165,99.5,20257874,32,163.1,0.0245639891918448,40.71,-0.77,14368,1219,1074,54.4663826411111,0.016739203213927,59.74,-6.42,-8.18037912111111,3125,133,64,2289,915,160434,188354,357560
L3,20050721,202,165,99.4,20257873.75,32,163,0.0224215246636771,44.6,-1.51,14368,1271,1081,54.4664993305556,0.0157753588894147,63.39,-7.14,-8.18044132166667,3125,157,63.9,2273,891,160433.75,188350,357573
L3,20050721,202,165,101.4,20257873.5,32,162.9,0.0200481154771451,49.88,-0.75,14368,1343,1089,54.4666250030556,0.0152045005321575,65.77,-5.59,-8.18050356222222,3125,135,61.8,2283,878,160433.5,188346,357587
L3,20050721,202,165,103.7,20257873.25,32,162.8,0.0191168036704263,52.31,1.25,14368,1359,1074,54.4667506755556,0.015460729746444,64.68,-2.91,-8.18056580305556,3125,132,59.5,2257,873,160433.25,188342,357601
L3,20050721,202,165,104.5,20257873,32,162.7,0.0183217295712715,54.58,1.62,14368,1398,1083,54.4668763477778,0.0148148148148148,67.5,-2.62,-8.18062804416667,3125,156,58.5,2263,858,160433,188338,357615
L3,20050721,202,165,104.3,20257872.75,32,162.7,0.0179823772702751,55.61,0.7,14368,1438,1089,54.4670020202778,0.0142389292325217,70.23,-3.54,-8.18069028583333,3125,130,58.8,2291,843,160432.75,188334,357629
L3,20050721,202,165,103.7,20257872.5,32,162.7,0.0175994368180218,56.82,-0.29,14368,1470,1096,54.4671276927778,0.0137268359643102,72.85,-4.66,-8.18075252777778,3125,127,59.3,2305,830,160432.5,188330,357643
L3,20050721,202,165,103.1,20257872.25,32,162.7,0.0167420056922819,59.73,-1.4,14368,1500,1094,54.467253365,0.013419216317767,74.52,-5.63,-8.18081477027778,3125,125,60,2289,816,160432.25,188326,357657
L3,20050721,202,165,103.1,20257872,32,162.7,0.0164365548980934,60.84,-1.49,14368,1512,1096,54.4673790372222,0.0129098889749548,77.46,-6.09,-8.18087701277778,3125,102,59.9,2283,799,160432,188322,357671
L3,20050721,202,165,103.6,20257871.75,32,162.6,0.0161420500403551,61.95,-0.98,14368,1510,1096,54.4675047097222,0.0124393581291205,80.39,-6.1,-8.18093925611111,3125,100,59.4,2263,782,160431.75,188318,357685
L3,20050721,202,165,102.5,20257871.5,32,162.6,0.0158478605388273,63.1,-2.16,14368,1514,1091,54.4676303819444,0.0121462407384914,82.33,-7.4,-8.18100149944445,3125,83,60.5,2249,769,160431.5,188314,357699
L3,20050721,202,165,101.3,20257871.25,32,162.6,0.0155593589544111,64.27,-3.19,14368,1502,1087,54.4677560541667,0.0116645281698355,85.73,-8.81,-8.18106374333333,3125,70,61.6,2234,750,160431.25,188310,357713
